ID,name_of_agent,longitude,latitude,time_of_measure,NO2_concentration,O3_concentration,PM10_concentration,PM25_concentration
319,worker[145],902596.0679828584,6246976.404759331,date ('2021-05-27 16:05:45'),20.932499273618063,85.36041666666667,19.017917283376057,6.647916571299235
320,worker[145],902611.318290264,6246982.9185932735,date ('2021-05-27 16:05:50'),20.94166594081455,85.35694444444444,19.015278392367893,6.648611015743679
321,worker[145],902626.3930147983,6246989.584110056,date ('2021-05-27 16:05:55'),16.25222197506163,85.36333333333333,18.212638545036317,6.349305746290419
322,worker[145],902639.7945038669,6246999.492584637,date ('2021-05-27 16:06:00'),15.140000343322754,85.36,17.820000076293944,6.2499998092651365
323,worker[145],902652.1657181751,6247010.644659388,date ('2021-05-27 16:06:05'),15.147500342792934,85.35666666666665,17.817500077353582,6.2506942537095815
324,worker[145],902664.388302418,6247021.975417699,date ('2021-05-27 16:06:10'),14.544722143809,85.35333333333332,17.704721879959106,6.151388793521457
325,worker[145],902676.5973672287,6247033.320746737,date ('2021-05-27 16:06:15'),14.552083253860474,85.35,17.702082991600037,6.152083237965901
326,worker[145],902688.8500387842,6247044.618631156,date ('2021-05-27 16:06:20'),13.938332992129856,85.34666666666666,17.510000642140707,6.152777682410346
327,worker[145],902701.1766108173,6247055.836179894,date ('2021-05-27 16:06:25'),13.945416325993008,85.34333333333333,17.50750064055125,6.1534721268547905
328,worker[145],902714.3865105489,6247065.760517,date ('2021-05-27 16:06:30'),13.741666579246521,85.33999999999999,17.405000360806785,6.154166571299235
329,worker[145],902730.2180511504,6247070.900182633,date ('2021-05-27 16:06:35'),13.748611025015514,85.33666666666666,17.40250036054187,6.15486101574368
330,worker[145],902746.1593890894,6247075.7634657305,date ('2021-05-27 16:06:40'),13.555555555555555,85.33333333333333,17.877778159247505,5.955555650922987
331,worker[145],902762.1128231897,6247080.586633777,date ('2021-05-27 16:06:45'),13.5625,85.33,17.875000381469725,5.956250095367432
332,worker[145],902776.5473321226,6247086.060591382,date ('2021-05-27 16:06:50'),13.369444526566399,85.32666666666667,17.772222222222222,5.956944539811876
333,worker[145],902769.8748003759,6247101.333282555,date ('2021-05-27 16:06:55'),13.27638880809148,85.33486111111111,17.680971884727477,5.95763898425632
334,worker[145],902763.1994872425,6247116.60475833,date ('2021-05-27 16:07:00'),13.271666542689006,85.33166666666666,17.678332996368407,5.958333428700765
335,worker[145],902756.524174109,6247131.876234105,date ('2021-05-27 16:07:05'),13.39027785592609,85.32847222222222,17.76388888888889,5.959027873145209
336,worker[145],902749.8488609756,6247147.14770988,date ('2021-05-27 16:07:10'),13.297222145398457,85.32527777777777,17.67305521965027,5.959722317589653
337,worker[145],902743.1735478421,6247162.419185655,date ('2021-05-27 16:07:15'),13.30416659116745,85.32208333333332,17.6704163312912,5.960416762034098
338,worker[145],902736.4982347087,6247177.69066143,date ('2021-05-27 16:07:20'),13.41111118528578,85.31888888888888,17.667777442932127,5.9611112064785425
339,worker[145],902733.3632282887,6247184.839394699,date ('2021-05-27 16:07:25'),13.418055628405677,85.31569444444443,17.66513855457306,5.9618056509229875
340,worker[145],902731.1273644782,6247189.925170014,date ('2021-05-27 16:07:30'),13.31249988079071,85.3125,17.562499284744263,5.962500095367432
341,worker[145],902728.8915006676,6247195.010945328,date ('2021-05-27 16:07:35'),13.319305437140995,85.30930555555555,17.559860396385194,5.963194539811876
342,worker[145],902726.655636857,6247200.096720642,date ('2021-05-27 16:07:40'),13.326110993491278,85.30611111111111,17.557221508026124,5.963888984256321
343,worker[145],902724.4197730465,6247205.182495957,date ('2021-05-27 16:07:45'),13.332916549841563,85.30291666666666,17.554582619667052,5.964583428700765
344,worker[145],902723.4869005182,6247210.336776203,date ('2021-05-27 16:07:50'),13.339722106191847,85.29972222222221,17.551943731307983,5.96527787314521
345,worker[145],902725.177141457,6247215.6289669685,date ('2021-05-27 16:07:55'),13.246528108914694,85.38333333333334,17.549304842948914,5.965972317589654
346,worker[145],902726.8673823958,6247220.921157734,date ('2021-05-27 16:08:00'),13.25333366394043,85.38,17.546665954589844,5.966666762034098
347,worker[145],902731.372054271,6247223.762641769,date ('2021-05-27 16:08:05'),13.260139218966167,85.37666666666667,17.544027066230775,5.967361206478543
348,worker[145],902735.4506624002,6247226.948614105,date ('2021-05-27 16:08:10'),13.266944773991902,85.37333333333333,17.541388177871703,5.968055650922987
349,worker[145],902736.9661306837,6247232.293476443,date ('2021-05-27 16:08:15'),13.27375032901764,85.37,17.538749289512634,5.968750095367431
350,worker[145],902738.481598967,6247237.63833878,date ('2021-05-27 16:08:20'),13.06666644414266,85.38055555555556,17.536110401153564,5.869444635179308
351,worker[145],902738.5854169684,6247243.17117516,date ('2021-05-27 16:08:25'),13.073333112398783,85.37736111111111,17.533471512794495,5.870139079623752
352,worker[145],902738.5213890849,6247248.726361742,date ('2021-05-27 16:08:30'),13.079999780654907,85.37416666666667,17.530832624435426,5.870833524068197
353,worker[145],902738.4573612012,6247254.281548324,date ('2021-05-27 16:08:35'),13.08666644891103,85.37097222222222,17.528193736076354,5.871527968512641
354,worker[145],902738.2827224124,6247259.834147787,date ('2021-05-27 16:08:40'),13.093333117167155,85.36777777777777,17.525554847717284,5.872222412957085
355,worker[145],902738.0869576933,6247265.386253126,date ('2021-05-27 16:08:45'),13.099999785423279,85.36458333333334,17.42291734615962,5.87291685740153
356,worker[145],902737.8326364353,6247275.565531485,date ('2021-05-27 16:08:50'),13.106666453679402,85.3613888888889,17.420278456475998,5.873611301845974
357,worker[145],902737.4962607097,6247292.228803347,date ('2021-05-27 16:08:55'),13.213333219952053,85.35819444444445,17.517638182640077,5.8743057462904185
358,worker[145],902739.5455293962,6247308.511444332,date ('2021-05-27 16:09:00'),13.11999979019165,85.355,17.415000677108765,5.8750001907348635
359,worker[145],902739.061724144,6247325.168983609,date ('2021-05-27 16:09:05'),13.126666458447774,85.35180555555556,17.412361787425148,5.875694635179308
360,worker[145],902738.3006867649,6247341.818265873,date ('2021-05-27 16:09:10'),13.23333321677314,85.34861111111111,17.309722516271805,5.876389079623753
361,worker[145],902736.835586483,6247358.410395206,date ('2021-05-27 16:09:15'),13.455416564146677,85.34541666666667,17.40708400805791,5.877083524068197
362,worker[145],902734.8813467205,6247374.878631301,date ('2021-05-27 16:09:20'),13.562222501966689,85.35777777777778,17.404445118374294,5.877777968512641
363,worker[145],902726.9546528399,6247389.523560307,date ('2021-05-27 16:09:25'),13.684721840752495,85.35472222222222,17.401806228690678,5.878472412957086
364,worker[145],902718.0229249566,6247403.572538365,date ('2021-05-27 16:09:30'),13.69166628519694,85.35166666666667,17.39916733900706,5.87916685740153
365,worker[145],902708.5902973381,6247417.313110187,date ('2021-05-27 16:09:35'),15.346527655919393,85.34861111111111,17.596527457237244,5.979861206478542
366,worker[145],902699.1576697194,6247431.053682009,date ('2021-05-27 16:09:40'),15.353888765970867,85.34555555555556,17.593888568878175,5.980555650922987
367,worker[145],902695.517566341,6247446.742331743,date ('2021-05-27 16:09:45'),19.00750012397766,85.42625,17.89125051498413,6.2812498092651365
368,worker[145],902696.7424830078,6247463.336631754,date ('2021-05-27 16:09:50'),25.229166666666668,85.42305555555555,19.004999362097845,6.765555380450355
369,worker[145],902714.2361179194,6247474.253974568,date ('2021-05-27 16:09:55'),24.20652765168084,85.4198611111111,19.169444444444444,6.682638793521457
370,worker[145],902732.0839948746,6247480.921748848,date ('2021-05-27 16:10:00'),24.21666653951009,85.41666666666667,19.166666666666668,6.683333237965901
371,worker[145],902739.8365939773,6247466.167936292,date ('2021-05-27 16:10:05'),18.408332951863606,85.41347222222223,17.597499746746486,6.284027587042915
372,worker[145],902748.8035449878,6247452.154409176,date ('2021-05-27 16:10:10'),14.898055426279704,85.32722222222222,17.461110509766474,5.884722412957085
373,worker[145],902758.366438175,6247438.504176516,date ('2021-05-27 16:10:15'),14.905416536331177,85.32416666666667,17.45833273331324,5.8854168574015295
374,worker[145],902767.9293313621,6247424.8539438555,date ('2021-05-27 16:10:20'),13.543888796700372,85.32111111111111,17.272778060701157,5.8861113018459745
375,worker[145],902777.4922245493,6247411.203711196,date ('2021-05-27 16:10:25'),13.450694759686789,85.31805555555556,17.27013917101754,5.886805746290419
376,worker[145],902787.0551177365,6247397.553478536,date ('2021-05-27 16:10:30'),13.457500314712524,85.315,17.267500281333923,5.887500190734864
377,worker[145],902798.1599923427,6247385.53371015,date ('2021-05-27 16:10:35'),13.12902793486913,85.31194444444445,17.164861178398134,5.888194635179308
378,worker[145],902813.3835095696,6247391.7525374,date ('2021-05-27 16:10:40'),13.135555712381999,85.30888888888889,17.16222229003906,5.888889079623752
379,worker[145],902828.223846596,6247399.21025113,date ('2021-05-27 16:10:45'),13.142083489894867,85.30583333333334,17.159583401679992,5.889583524068197
380,student[49],897411.9380462115,6248043.052620687,date ('2021-05-27 07:30:00'),43.69999885559082,39.650000000000006,26.800000190734863,9.900000095367432
381,student[49],897395.9000253894,6248070.3706912305,date ('2021-05-27 07:30:05'),47.0202777756585,39.65847222222222,26.508888891008166,9.952361396948497
382,student[49],897395.6323815715,6248086.963787764,date ('2021-05-27 07:30:10'),47.040555551317006,39.66694444444445,26.51777778201633,9.954722507794697
383,student[49],897395.0834947354,6248103.621413676,date ('2021-05-27 07:30:15'),46.86083256403605,39.725833333333334,26.526666673024494,9.9570836186409
384,student[49],897394.5346078995,6248120.279039589,date ('2021-05-27 07:30:20'),46.53055631849501,39.73444444444444,26.486111874050565,9.959444729487101
385,student[49],897393.9857210635,6248136.9366655005,date ('2021-05-27 07:30:25'),46.550695207383896,39.74305555555556,26.495139651828342,9.961805840333303
386,student[49],897393.393066091,6248153.592782778,date ('2021-05-27 07:30:30'),46.069165515899655,39.751666666666665,27.00416742960612,9.91500009695689
387,student[49],897392.7936765441,6248170.248667922,date ('2021-05-27 07:30:35'),46.089026625951135,39.76027777777778,26.41319482591417,9.966528062025706
388,student[49],897392.1942869972,6248186.904553067,date ('2021-05-27 07:30:40'),46.1088877360026,39.76888888888889,26.42222260369195,9.968889172871908
389,student[49],897391.5948974503,6248203.560438211,date ('2021-05-27 07:30:45'),45.92875003814697,39.777499999999996,27.031250762939454,9.922500097751618
390,student[49],897390.8933306757,6248220.211743317,date ('2021-05-27 07:30:50'),48.35694403118558,39.8375,26.640277014838325,9.97361139456431
391,student[49],897390.0001284014,6248236.854458463,date ('2021-05-27 07:30:55'),48.3776384724511,39.84625,26.649304792616103,9.975972505410512
392,student[49],897389.1069261273,6248253.497173611,date ('2021-05-27 07:31:00'),48.04666779836019,39.903333333333336,26.70666608810425,9.978333616256714
393,student[49],897388.2137238532,6248270.139888759,date ('2021-05-27 07:31:05'),46.91180708143446,39.911944444444444,26.66736034817166,9.980694727102916
394,student[49],897387.3205215791,6248286.782603906,date ('2021-05-27 07:31:10'),48.63972255918715,39.8725,26.92444462776184,10.083055265744527
395,student[49],897386.4266902545,6248303.425285268,date ('2021-05-27 07:31:15'),49.16458376248678,39.88125,27.033333897590637,10.085416376590729
396,student[49],897385.531240001,6248320.067879497,date ('2021-05-27 07:31:20'),48.97110998365614,39.89,27.042222785949708,10.08777748743693
397,student[49],897385.6526401647,6248336.731022191,date ('2021-05-27 07:31:25'),48.98805442916022,39.89875,27.05111167430878,10.090138598283131
398,student[49],897385.8745974334,6248353.396210842,date ('2021-05-27 07:31:30'),50.209999561309814,39.9075,27.21249923706055,10.092499709129333
399,student[49],897386.3189951029,6248370.052452992,date ('2021-05-27 07:31:35'),50.37986034817166,39.96888888888889,27.168888929155138,10.094860819975535
400,student[49],897387.4361295642,6248386.68163783,date ('2021-05-27 07:31:40'),50.39722145928277,39.97777777777778,27.177777820163303,10.097221930821737
401,student[49],897389.1801372597,6248403.22136845,date ('2021-05-27 07:31:45'),49.708750359217326,40.03375,26.98666684627533,10.099583041667938
402,student[49],897392.7588162478,6248419.499293209,date ('2021-05-27 07:31:50'),53.79722374810113,40.042500000000004,27.54861149258084,10.248888709810045
403,student[49],897396.521561232,6248435.7344424715,date ('2021-05-27 07:31:55'),53.81527930365668,40.05125,27.557639270358614,10.251110932562087
404,student[49],897400.4876826018,6248451.922328655,date ('2021-05-27 07:32:00'),60.153334045410155,40.16,28.16666742960612,10.453333409627279
405,student[49],897407.4342525526,6248465.766081973,date ('2021-05-27 07:32:05'),57.07222268316481,40.16875,28.375694062974716,10.455555631054771
406,student[49],897431.0328293741,6248466.5338028185,date ('2021-05-27 07:32:10'),56.7375,40.1775,28.284721459282768,10.457777852482266
407,student[49],897454.6247850361,6248467.484695002,date ('2021-05-27 07:32:15'),56.856248474121095,40.28625,28.49375,10.46000007390976
408,student[49],897478.216740698,6248468.435587185,date ('2021-05-27 07:32:20'),57.175001525878905,40.34111111111111,28.602778159247503,10.61611081759135
409,student[49],897501.80869636,6248469.386479369,date ('2021-05-27 07:32:25'),57.823610348171655,40.349722222222226,28.757777839236788,10.61847192843755
410,student[49],897525.400652022,6248470.337371552,date ('2021-05-27 07:32:30'),58.495834032694496,40.45833333333333,28.866666078567505,10.56666668256124
411,student[49],897548.9740330919,6248471.59318004,date ('2021-05-27 07:32:35'),60.02263771163093,40.51263888888889,28.92124958568149,10.56888890531328
412,student[49],897572.52595301,6248473.050061331,date ('2021-05-27 07:32:40'),62.504442087809245,40.56666666666666,29.130000347561307,10.671110990312364
413,student[49],897595.6142654917,6248477.981565711,date ('2021-05-27 07:32:45'),63.632500139872235,40.62958333333333,29.084166804949444,10.673333211739857
414,student[49],897618.6646841479,6248483.096521007,date ('2021-05-27 07:32:50'),55.913888125949434,40.68333333333333,28.092777914471096,10.375555764304266
415,student[49],897641.7151028041,6248488.211476303,date ('2021-05-27 07:32:55'),57.596526596281265,40.791666666666664,28.856250246365864,10.577777796321445
416,student[49],897664.7217134574,6248493.505787088,date ('2021-05-27 07:33:00'),59.15,40.845,28.764999866485596,10.580000019073486
417,student[49],897687.3479988009,6248500.214885449,date ('2021-05-27 07:33:05'),59.168055555555554,40.85319444444445,28.773749868075054,10.582222241825528
418,student[49],897709.6837940711,6248507.866852388,date ('2021-05-27 07:33:10'),59.18611111111111,40.906111111111116,28.68250034120348,10.484444509612189
419,student[49],897731.9393082416,6248515.752064695,date ('2021-05-27 07:33:15'),53.07166616121928,40.96958333333333,28.235832993189494,10.386666878064473
420,student[49],897754.4539171107,6248522.838349015,date ('2021-05-27 07:33:20'),62.3888905843099,41.02222222222222,29.84444342719184,10.888889100816515
421,student[49],897777.7924036565,6248526.391218504,date ('2021-05-27 07:33:25'),66.84152710172864,41.13027777777778,30.253055217530992,10.891111323568555
422,student[49],897787.8242439011,6248546.83611787,date ('2021-05-27 07:33:30'),52.71166648864746,41.182500000000005,28.005833927790324,10.293333164850871
423,student[49],897798.6542399355,6248567.816960413,date ('2021-05-27 07:33:35'),46.712221977445815,41.19041666666667,27.058334096272787,10.095555578337775
424,student[49],897809.4842359697,6248588.797802956,date ('2021-05-27 07:33:40'),42.42611077626546,41.254444444444445,27.322777610354954,10.053889163335164
425,student[49],897820.3142320041,6248609.778645499,date ('2021-05-27 07:33:45'),43.756250858306885,41.30625,27.43125021457672,10.056250274181366
426,student[49],897831.1442280384,6248630.759488041,date ('2021-05-27 07:33:50'),44.68694497214423,41.314166666666665,27.539722818798488,10.058611385027568
427,student[49],897841.9742240728,6248651.740330583,date ('2021-05-27 07:33:55'),42.322499900394014,41.42208333333333,27.34819427861108,10.060972495873768
428,student[49],897852.4850857556,6248672.882380409,date ('2021-05-27 07:34:00'),42.13999913533529,41.43,27.456666882832845,10.06333360671997
429,student[49],897862.9458090306,6248694.049757112,date ('2021-05-27 07:34:05'),41.28708213700189,41.53791666666667,27.40833333333333,10.065694717566172
430,student[49],897873.4065323055,6248715.2171338145,date ('2021-05-27 07:34:10'),42.01805708143446,41.545833333333334,27.47361132833693,10.068055828412374
431,student[49],897883.8672555804,6248736.384510516,date ('2021-05-27 07:34:15'),42.03541819254557,41.55375,27.48208355108897,10.070416939258575
432,student[49],897894.3279788553,6248757.551887219,date ('2021-05-27 07:34:20'),44.06722189585368,41.60444444444445,27.176111221313477,10.115555583106147
433,student[49],897905.0693630942,6248778.576918648,date ('2021-05-27 07:34:25'),46.171665578418306,41.669583333333335,27.48430571821001,10.117777805858188
434,student[49],897915.7189066106,6248799.645891397,date ('2021-05-27 07:34:30'),51.02749967575073,41.72,27.89249978065491,10.219999861717223
435,student[49],897919.6510516807,6248818.13786974,date ('2021-05-27 07:34:35'),45.793054792616104,41.72777777777778,27.20069456100464,10.12222225136227
436,student[49],897916.4647043806,6248841.532959489,date ('2021-05-27 07:34:40'),41.19111099243164,41.79333333333334,27.40888866848416,9.982222112019857
437,student[49],897913.1303700997,6248864.907387476,date ('2021-05-27 07:34:45'),39.83416622479757,41.80125,27.21708345413208,9.984583222866059
438,student[49],897909.7791592276,6248888.27946384,date ('2021-05-27 07:34:50'),41.38277745776706,41.76722222222222,27.425277556313407,9.98694433371226
439,student[49],897906.4278431067,6248911.651525114,date ('2021-05-27 07:34:55'),41.39972190327114,41.77527777777778,27.433472000228033,9.989305444558461
440,student[49],897903.0765269859,6248935.023586387,date ('2021-05-27 07:35:00'),42.1333335240682,41.78333333333333,27.44166644414266,9.991666555404663
441,student[49],897899.7096487993,6248958.393379641,date ('2021-05-27 07:35:05'),43.52597114245097,41.83291666666667,27.54986126952701,10.094028047720592
442,student[49],897896.2507511007,6248981.749761951,date ('2021-05-27 07:35:10'),41.650556002722844,41.840833333333336,27.45805533197191,10.096389158566792
443,student[49],897892.7918534023,6249005.106144261,date ('2021-05-27 07:35:15'),40.59124937057495,41.9075,27.36624939441681,9.998749887943267
444,student[49],897889.3329557037,6249028.462526571,date ('2021-05-27 07:35:20'),39.74888767666287,41.91555555555556,27.31555584801568,10.00111099878947
445,student[49],897885.8740580053,6249051.81890888,date ('2021-05-27 07:35:25'),42.36041694217258,41.92361111111111,27.582639045185513,10.103472491105398
446,student[49],897882.4151603067,6249075.175291191,date ('2021-05-27 07:35:30'),43.814166355133054,41.990833333333335,27.690833870569865,10.105833601951598
447,student[49],897878.9562626083,6249098.531673501,date ('2021-05-27 07:35:35'),49.124861563576594,41.999027777777776,27.73972213798099,10.148888924386766
448,student[49],897875.1110664486,6249121.822473766,date ('2021-05-27 07:35:40'),46.58722281985813,42.00722222222222,27.907221613989936,10.110555823644003
449,student[49],897871.5530280132,6249145.15181364,date ('2021-05-27 07:35:45'),44.507499090830485,42.075,27.755833252271017,10.112916934490205
450,student[49],897868.6197336845,6249168.580009309,date ('2021-05-27 07:35:50'),43.00555494096544,42.12361111111111,27.723611646228367,10.115278045336405
451,student[49],897865.0191684408,6249191.914885886,date ('2021-05-27 07:35:55'),41.58333485921224,42.13180555555556,27.571944369210136,10.01763877471288
452,student[49],897861.4126752348,6249215.248933428,date ('2021-05-27 07:36:00'),43.400001525878906,42.1,27.779999923706054,10.120000267028809
453,student[49],897857.8061820287,6249238.582980969,date ('2021-05-27 07:36:05'),41.97680540084839,42.208333333333336,27.84819459915161,10.12236137787501
454,student[49],897854.1400811261,6249261.907722788,date ('2021-05-27 07:36:10'),41.99361095428467,42.21666666666667,27.856389045715332,10.124722488721211
455,student[49],897850.5304430716,6249285.241284046,date ('2021-05-27 07:36:15'),42.170833031336464,42.225,27.804166595141094,10.127083599567413
456,student[49],897846.9208050171,6249308.574845305,date ('2021-05-27 07:36:20'),42.90888902876112,42.233333333333334,27.91222253375583,10.129444710413615
457,student[49],897843.4501391685,6249331.929170686,date ('2021-05-27 07:36:25'),43.98680708143446,42.30236111111111,28.020277314715916,10.131805821259817
458,student[49],897840.0867551563,6249355.299496533,date ('2021-05-27 07:36:30'),42.78249877293905,42.35,27.728333632151287,10.134166932106018
459,student[49],897836.7401825261,6249378.672237484,date ('2021-05-27 07:36:35'),42.43861157629225,42.31930555555556,27.836388823721144,10.13652804295222
460,student[49],897833.393609896,6249402.044978434,date ('2021-05-27 07:36:40'),44.53889041476779,42.388888888888886,28.044443978203667,10.138889153798422
461,student[49],897830.0470372658,6249425.417719384,date ('2021-05-27 07:36:45'),46.24000105857849,42.43625,27.591249680519105,10.218750190734863
462,student[49],897826.7004646357,6249448.790460334,date ('2021-05-27 07:36:50'),49.58749923706055,42.444722222222225,27.937778011957803,10.220833524068196
463,student[49],897822.0827181863,6249471.920388617,date ('2021-05-27 07:36:55'),61.029446909162736,42.514722222222225,30.145555379655626,10.922916666666667
464,student[49],897830.574520816,6249489.9508202225,date ('2021-05-27 07:37:00'),54.9,42.52333333333333,29.376666609446207,10.624999809265137
465,student[49],897849.1409562826,6249504.537527937,date ('2021-05-27 07:37:05'),59.34027748637729,42.570138888888884,29.784722513622707,10.727083524068197
466,student[49],897867.2224824562,6249519.717221597,date ('2021-05-27 07:37:10'),63.00500218073527,42.67861111111111,30.368888743718465,10.929166666666667
467,student[49],897885.1650883155,6249535.064757378,date ('2021-05-27 07:37:15'),63.022502183914185,42.687083333333334,30.376666522026063,10.93125
468,student[49],897902.9606485182,6249550.570240621,date ('2021-05-27 07:37:20'),65.52666761610243,42.79555555555556,30.684444257948133,11.03333371480306
469,student[49],897917.2049509727,6249569.313084681,date ('2021-05-27 07:37:25'),72.44347184499105,42.90402777777778,32.454582238197325,11.497778015666539
470,student[49],897930.0298864353,6249589.137155316,date ('2021-05-27 07:37:30'),60.52499961853027,42.9125,29.837499618530273,10.737500190734863
471,student[49],897941.9625031514,6249609.462328837,date ('2021-05-27 07:37:35'),58.69138764805264,42.958333333333336,29.40777763525645,10.63958314259847
472,student[49],897952.5147160668,6249630.5112984385,date ('2021-05-27 07:37:40'),68.52388956281874,43.029444444444444,30.815556229485406,11.041667048136393
473,student[49],897959.5074845293,6249653.027260499,date ('2021-05-27 07:37:45'),62.53874875704447,43.03791666666667,29.960416666666667,10.843749618530273
474,student[49],897957.8975649158,6249676.557731721,date ('2021-05-27 07:37:50'),61.59277737935384,43.046388888888885,29.904999759462143,10.745833524068196
475,student[49],897953.2103265404,6249698.883048285,date ('2021-05-27 07:37:55'),70.20485986603632,43.15486111111111,31.238888687557644,11.147916475931803
476,student[49],897942.2337469633,6249719.786547235,date ('2021-05-27 07:38:00'),59.573333740234375,43.163333333333334,29.846666145324708,10.750000190734863
477,student[49],897931.4148979882,6249740.773139974,date ('2021-05-27 07:38:05'),71.86875165833368,43.13527777777778,31.690972985161675,11.31555538309945
478,student[49],897920.596049013,6249761.759732712,date ('2021-05-27 07:38:10'),71.88750166363187,43.14388888888889,31.698611874050563,11.317777604526944
479,student[49],897910.0740608125,6249782.883310695,date ('2021-05-27 07:38:15'),59.78624930381775,43.1525,29.969999861717223,10.756250190734864
480,student[49],897902.5775885256,6249805.184496082,date ('2021-05-27 07:38:20'),70.13333458370633,43.16111111111111,31.51388888888889,11.15833314259847
481,student[49],897903.679730256,6249828.400301647,date ('2021-05-27 07:38:25'),71.31569319301181,43.23375,31.821527014838324,11.324444268809424
482,student[49],897912.8943146906,6249849.734994425,date ('2021-05-27 07:38:30'),65.68499749501547,43.3425,30.864999373753864,11.062500381469727
483,student[49],897930.3480129984,6249865.459931504,date ('2021-05-27 07:38:35'),74.40986252890693,43.386944444444445,32.501110974947615,11.528889134195115
484,student[49],897925.836813163,6249884.8466330245,date ('2021-05-27 07:38:40'),74.42889031304253,43.39555555555555,32.508888753255206,11.531111356947157
485,student[49],897914.9331487919,6249905.789284986,date ('2021-05-27 07:38:45'),63.379164695739746,43.40416666666667,30.222915410995483,10.868749618530273
486,student[49],897904.0158884434,6249926.721689112,date ('2021-05-27 07:38:50'),67.94916612837049,43.3775,30.995000987582735,11.07083371480306
487,student[49],897894.7159527323,6249948.42355685,date ('2021-05-27 07:38:55'),64.4427802933587,43.48625,30.337639249695673,10.87291628519694
488,student[49],897886.4952183013,6249970.5502179405,date ('2021-05-27 07:39:00'),61.96499748229981,43.495000000000005,30.174999141693114,10.809999990463258
489,student[49],897878.4270455455,6249992.74006148,date ('2021-05-27 07:39:05'),69.26805727746752,43.503750000000004,30.817500231001112,10.977083333333333
490,student[49],897870.3588727898,6250014.929905019,date ('2021-05-27 07:39:10'),62.13333506054349,43.577777777777776,29.924999369515312,10.813888880941603
491,student[49],897862.2728176798,6250037.113229088,date ('2021-05-27 07:39:15'),55.353751262029014,43.586666666666666,29.267083319028217,10.581250381469726
492,student[49],897854.1111380013,6250059.268752598,date ('2021-05-27 07:39:20'),65.22888836330837,43.59555555555555,30.374444813198515,10.883332951863606
493,student[49],897845.8714843612,6250081.395493409,date ('2021-05-27 07:39:25'),69.74027603467306,43.670138888888886,31.047501002417672,11.085417048136394
494,student[49],897837.6342757994,6250103.523144957,date ('2021-05-27 07:39:30'),58.836666425069176,43.71333333333333,29.58916654586792,10.587500381469727
495,student[49],897829.3970672376,6250125.650796504,date ('2021-05-27 07:39:35'),69.21041591962178,43.72222222222222,30.996527274449665,10.989583333333334
496,student[49],897821.1598586758,6250147.778448052,date ('2021-05-27 07:39:40'),67.2300005171034,43.797222222222224,30.60389002694024,10.89166628519694
497,student[49],897812.3005000368,6250169.65827829,date ('2021-05-27 07:39:45'),63.982499504089354,43.80625,30.211250257492065,10.827499997615813
498,student[49],897801.9905627513,6250190.839390562,date ('2021-05-27 07:39:50'),64.66583535936144,43.81527777777778,30.185000128216213,10.829444442854987
499,student[49],897788.7009222353,6250210.148359159,date ('2021-05-27 07:39:55'),64.68291869693333,43.824305555555554,30.192500127686394,10.83138888809416
500,student[49],897769.567035772,6250223.83437464,date ('2021-05-27 07:40:00'),59.26666514078776,43.833333333333336,29.733333587646484,10.699999809265137
501,student[49],897749.4759331337,6250236.237284085,date ('2021-05-27 07:40:05'),58.11666514078776,43.80916666666667,29.740694697697958,10.70208314259847
502,student[49],897729.4287104725,6250248.710731936,date ('2021-05-27 07:40:10'),64.56722170511881,43.818333333333335,30.48111162185669,10.90416628519694
503,student[49],897709.4230092539,6250261.250926777,date ('2021-05-27 07:40:15'),54.41458409627279,43.794583333333335,29.455417052904764,10.606250381469726
504,student[49],897689.4165660882,6250273.789937851,date ('2021-05-27 07:40:20'),58.36666590372721,43.903888888888886,29.962778165605332,10.70833314259847
505,student[49],897669.5836186287,6250286.598971236,date ('2021-05-27 07:40:25'),60.94861316680908,43.81319444444444,30.43750026490953,10.843055559529198
506,student[49],897649.3768502751,6250298.800802387,date ('2021-05-27 07:40:30'),62.2999981880188,43.8225,30.409998846054076,10.845000004768371
507,student[49],897629.1455593887,6250310.969927514,date ('2021-05-27 07:40:35'),57.349028046925866,43.79944444444445,29.85250050491757,10.746944377157423
508,student[49],897608.8462266607,6250323.025573038,date ('2021-05-27 07:40:40'),64.06888864305284,43.80888888888889,30.724445724487303,10.91666628519694
509,student[49],897588.3599668404,6250334.76236805,date ('2021-05-27 07:40:45'),64.08583308855692,43.818333333333335,30.731667947769164,10.918749618530274
510,student[49],897567.5055590955,6250345.829652306,date ('2021-05-27 07:40:50'),56.93055656221178,43.895833333333336,29.83888864517212,10.752777708901299
511,student[49],897546.1825149315,6250355.928377253,date ('2021-05-27 07:40:55'),61.983335171805486,43.805416666666666,30.446109949217902,10.92291628519694
512,student[49],897524.4674836526,6250365.198867232,date ('2021-05-27 07:41:00'),55.6266663869222,43.88333333333333,29.553333854675294,10.656666866938274
513,student[49],897502.7524523736,6250374.469357211,date ('2021-05-27 07:41:05'),63.853609021504724,43.793055555555554,30.46055439048343,10.927082951863607
514,student[49],897480.9397387302,6250383.497120489,date ('2021-05-27 07:41:10'),57.43333409627279,43.80277777777778,29.93638891114129,10.7605554845598
515,student[49],897458.7851691141,6250391.6227378305,date ('2021-05-27 07:41:15'),57.581249952316284,43.8125,30.043750405311584,10.762499928474426
