ID,name_of_agent,longitude,latitude,time_of_measure,NO2_concentration,O3_concentration,PM10_concentration,PM25_concentration
4053,student[48],895991.3006246736,6250266.876365606,date ('2021-05-27 07:52:55'),63.629858599768745,43.320138888888884,31.615277104907566,11.31111106607649
4054,student[48],895979.7608470554,6250278.901809893,date ('2021-05-27 07:53:00'),57.106665229797365,43.33166666666666,30.935000292460124,11.013333209355672
4055,student[48],895968.5036519932,6250291.189243865,date ('2021-05-27 07:53:05'),54.88208265834385,43.431666666666665,30.554445163408914,10.9155558930503
4056,student[48],895957.384052039,6250303.604245864,date ('2021-05-27 07:53:10'),54.98777912987603,43.443333333333335,30.562222941716513,10.91777811580234
4057,student[48],895946.2644520847,6250316.019247863,date ('2021-05-27 07:53:15'),54.02750144004822,43.46625,30.47000033855438,10.920000338554383
4058,student[48],895935.1448521304,6250328.434249862,date ('2021-05-27 07:53:20'),55.05555640326606,43.477777777777774,30.47777811686198,10.922222561306423
4059,student[48],895923.8547791858,6250340.694268278,date ('2021-05-27 07:53:25'),55.07611195776198,43.57833333333333,30.38555551369985,10.924444784058466
4060,student[48],895912.5563272516,6250352.946726791,date ('2021-05-27 07:53:30'),55.096667512257895,43.59,30.393333292007448,10.926667006810506
4061,student[48],895901.2890410186,6250365.227360909,date ('2021-05-27 07:53:35'),55.11722306675381,43.61236111111111,30.411805555555556,10.928889229562547
4062,student[48],895890.1723186029,6250377.644860241,date ('2021-05-27 07:53:40'),55.13777862124973,43.623888888888885,30.419444444444444,10.931111452314589
4063,student[48],895879.0746996272,6250390.078659311,date ('2021-05-27 07:53:45'),54.529165824254356,43.725,30.427083333333332,10.93333367506663
4064,student[48],895868.1698725227,6250402.682544701,date ('2021-05-27 07:53:50'),54.54611026975844,43.736666666666665,30.43472222222222,10.935555897818672
4065,student[48],895858.4206251622,6250416.14015816,date ('2021-05-27 07:53:55'),54.752916744020254,43.758472222222224,30.452500038676792,10.947917048136393
4066,student[48],895851.6812440613,6250431.369655967,date ('2021-05-27 07:54:00'),54.77000007629395,43.77,30.460000038146973,10.950000381469726
4067,student[48],895848.0546718781,6250447.538719348,date ('2021-05-27 07:54:05'),55.78708340856764,43.87166666666667,30.66750061247084,10.95208371480306
4068,student[48],895847.6792499261,6250464.189943869,date ('2021-05-27 07:54:10'),55.80416674084134,43.983333333333334,30.675000614590115,10.954167048136393
4069,student[48],895848.009154124,6250480.853327114,date ('2021-05-27 07:54:15'),55.82125007311503,43.995,30.68250061670939,10.956250381469726
4070,student[48],895848.2976212734,6250497.517497195,date ('2021-05-27 07:54:20'),56.22889027065701,44.01611111111111,30.59000041749742,10.95833371480306
4071,student[48],895848.6783163582,6250514.179782342,date ('2021-05-27 07:54:25'),56.746112494998506,44.12763888888889,30.706806212001375,10.960417048136392
4072,student[48],895848.8559502721,6250530.845121674,date ('2021-05-27 07:54:30'),56.76333471934001,44.13916666666667,30.714167324701947,10.962500381469727
4073,student[48],895848.9193050226,6250547.511666258,date ('2021-05-27 07:54:35'),57.47152625189887,44.24166666666667,30.821527083714802,10.96458371480306
4074,student[58],894941.8730030104,6250013.931215926,date ('2021-05-27 08:10:00'),46.88333257039388,45.733333333333334,30.58333396911621,10.833333333333334
4075,student[58],894937.6214027734,6250031.820105575,date ('2021-05-27 08:10:05'),46.86736034817166,45.75944444444445,30.58236174583435,10.831944444444444
4076,student[58],894939.8903717516,6250048.168164951,date ('2021-05-27 08:10:10'),46.76833383772108,45.785555555555554,29.998333650165133,10.830555555555556
4077,student[58],894937.6234948159,6250064.643998383,date ('2021-05-27 08:10:15'),46.752500502268475,45.89458333333334,29.980416917800902,10.829166666666667
4078,student[58],894934.8890599171,6250080.811544923,date ('2021-05-27 08:10:20'),46.73666716681586,45.92055555555556,30.07944507598877,10.827777777777778
4079,student[58],894924.338289077,6250093.431992788,date ('2021-05-27 08:10:25'),46.90347374810113,46.046527777777776,30.07847285270691,10.843750066227383
4080,student[58],894908.7765677489,6250098.716038865,date ('2021-05-27 08:10:30'),46.705000495910646,46.0725,30.07750062942505,10.842500066757202
4081,student[58],894892.3650960404,6250101.621443165,date ('2021-05-27 08:10:35'),46.689167160458034,46.09847222222222,30.07652840614319,10.841250067287021
4082,student[58],894891.3749469627,6250106.883733178,date ('2021-05-27 08:10:40'),46.67333382500543,46.12444444444444,30.075556182861327,10.84000006781684
4083,student[58],894892.0412647243,6250112.399185849,date ('2021-05-27 08:10:45'),46.65750048955282,46.150416666666665,30.074583959579467,10.838750068346659
4084,student[58],894892.707582486,6250117.91463852,date ('2021-05-27 08:10:50'),46.741666316986084,46.25833333333333,30.173610554801094,10.837500068876478
4085,student[58],894893.3739002476,6250123.430091192,date ('2021-05-27 08:10:55'),46.72583298683166,46.284166666666664,30.17263833416833,10.836250069406297
4086,student[58],894894.0402180093,6250128.945543864,date ('2021-05-27 08:11:00'),46.70999965667725,46.31,30.17166611353556,10.835000069936116
4087,student[58],894894.7065357709,6250134.460996535,date ('2021-05-27 08:11:05'),46.694166326522826,46.33583333333333,30.170693892902797,10.833750070465936
4088,student[58],894897.2993800609,6250138.857201884,date ('2021-05-27 08:11:10'),47.07833381228977,46.361666666666665,30.169721672270033,10.832500070995755
4089,student[58],894913.1266176386,6250135.959863385,date ('2021-05-27 08:11:15'),46.862499713897705,46.3875,30.168749451637268,10.831250071525574
4090,student[58],894928.1606700124,6250128.883430769,date ('2021-05-27 08:11:20'),46.84666637844509,46.413333333333334,30.167777231004504,10.830000072055393
4091,student[58],894936.8175095533,6250134.629570391,date ('2021-05-27 08:11:25'),46.83083304299249,46.439166666666665,30.16680501037174,10.828750072585212
4092,student[58],894941.979355075,6250150.472896591,date ('2021-05-27 08:11:30'),47.57666619618734,46.545833333333334,30.165832789738975,10.827500073115031
4093,student[58],894947.6481295568,6250166.145891635,date ('2021-05-27 08:11:35'),48.260555850134956,46.590833333333336,30.264860950575933,10.82625007364485
4094,student[58],894953.3169040384,6250181.818886679,date ('2021-05-27 08:11:40'),48.24444474114312,46.61666666666667,30.26388872994317,10.82500007417467
4095,student[58],894957.9188167313,6250197.664498141,date ('2021-05-27 08:11:45'),50.730415439605714,46.72291666666667,30.643332719802856,10.923750269412995
4096,student[58],894963.5969400704,6250211.959222163,date ('2021-05-27 08:11:50'),52.17416529125637,46.74861111111111,30.74222199122111,10.922500268618267
4097,student[58],894973.1481063416,6250225.168000204,date ('2021-05-27 08:11:55'),64.95639133453369,46.87430555555556,32.48152846495311,11.401389270358615
4098,student[58],894966.5869139998,6250237.68287788,date ('2021-05-27 08:12:00'),56.34000015258789,46.98,31.520000457763672,11.120000076293945
4099,student[58],894947.4849297258,6250251.560141978,date ('2021-05-27 08:12:05'),65.62361126475864,47.00555555555555,32.47847290833791,11.398611492580837
4100,student[58],894928.5044049496,6250265.603797027,date ('2021-05-27 08:12:10'),62.2477765613132,47.03111111111111,32.21750121646457,11.317500077353584
4101,student[58],894909.6024088502,6250279.751565486,date ('2021-05-27 08:12:15'),60.65208333333333,47.056666666666665,32.016250451405845,11.316250077883403
4102,student[58],894889.7796487643,6250292.329665058,date ('2021-05-27 08:12:20'),58.41833362579346,47.18222222222222,31.894443310631647,11.214999696943496
4103,student[58],894868.3763871293,6250302.298065744,date ('2021-05-27 08:12:25'),65.85805797576904,47.187083333333334,32.651668034659494,11.513749888208178
4104,student[58],894846.8684460459,6250312.038049322,date ('2021-05-27 08:12:30'),61.30416742960612,47.2125,32.15000136693319,11.31250007947286
4105,student[58],894824.670657152,6250320.075707053,date ('2021-05-27 08:12:35'),63.00916787253486,47.337916666666665,32.34833204746246,11.411250261465709
4106,student[58],894802.0736704932,6250326.865894056,date ('2021-05-27 08:12:40'),67.3877789815267,47.36333333333333,33.246666505601674,11.610000069936117
4107,student[58],894778.5380800727,6250326.859443253,date ('2021-05-27 08:12:45'),68.92875032424926,47.38875,33.623750877380374,11.7875
4108,student[58],894755.3410154256,6250329.403468663,date ('2021-05-27 08:12:50'),65.79750207265218,47.33555555555555,32.94333393308852,11.507499890857273
4109,student[58],894733.962395517,6250339.418706415,date ('2021-05-27 08:12:55'),61.42430708143446,47.43958333333333,32.32013752725389,11.406250258286795
4110,student[58],894712.3706209804,6250348.963890513,date ('2021-05-27 08:13:00'),68.57833061218261,47.464999999999996,33.318331972757974,11.605000066757203
4111,student[58],894689.7449671145,6250354.8549693925,date ('2021-05-27 08:13:05'),68.56152505874634,47.49041666666667,33.31652641826206,11.603750065962474
4112,student[58],894668.1896979118,6250364.490992516,date ('2021-05-27 08:13:10'),59.542222054799396,47.59388888888889,32.1805566628774,11.380555937025282
4113,student[58],894646.6540104866,6250374.170803208,date ('2021-05-27 08:13:15'),66.89416683514914,47.619166666666665,33.112917518615724,11.601250064373016
4114,student[58],894625.1183230614,6250383.8506138995,date ('2021-05-27 08:13:20'),63.18888685438368,47.644444444444446,32.611112382676865,11.40000025431315
4115,student[58],894603.5826356361,6250393.530424591,date ('2021-05-27 08:13:25'),65.3061121251848,47.692083333333336,33.00930496321784,11.498749894566005
4116,student[58],894582.0469482108,6250403.210235283,date ('2021-05-27 08:13:30'),64.9125,47.7175,33.00749940872193,11.497499895095824
4117,student[58],894560.5402150435,6250412.953481766,date ('2021-05-27 08:13:35'),63.8418063905504,47.82027777777778,32.883055973052976,11.496249895625644
4118,student[58],894539.1177065916,6250422.881255914,date ('2021-05-27 08:13:40'),63.8261119418674,47.845555555555556,32.881111526489256,11.494999896155463
4119,student[58],894517.6261228252,6250432.657737399,date ('2021-05-27 08:13:45'),65.76458485921223,47.87083333333334,33.256248474121094,11.670832951863607
4120,student[58],894496.0925735442,6250442.34230364,date ('2021-05-27 08:13:50'),55.47916819254557,47.973055555555554,31.746388800938924,11.169444062974717
4121,student[58],894474.5590242632,6250452.02686988,date ('2021-05-27 08:13:55'),66.98624765608045,47.92138888888889,33.552084859212236,11.66805517408583
4122,student[58],894453.0121593799,6250461.677953942,date ('2021-05-27 08:14:00'),62.0399974822998,47.946666666666665,32.65,11.390000247955323
4123,student[58],894429.9936977403,6250466.085618914,date ('2021-05-27 08:14:05'),73.86597527398004,48.048472222222216,34.947915903727214,12.06527796851264
4124,student[58],894406.6857391589,6250463.461425114,date ('2021-05-27 08:14:10'),71.24305438995361,48.073611111111106,35.022223207685684,12.063889079623753
4125,student[58],894385.1886330469,6250464.39336386,date ('2021-05-27 08:14:15'),70.72624883651733,48.098749999999995,34.32000021934509,11.862500381469726
4126,student[58],894363.0205008261,6250466.798220528,date ('2021-05-27 08:14:20'),70.70944328308106,48.123888888888885,34.317777993943956,11.861111492580838
4127,student[58],894340.6153331132,6250459.417623703,date ('2021-05-27 08:14:25'),56.15305576854282,48.073055555555555,32.111668009228175,11.259722222222223
4128,student[58],894320.2983260565,6250448.08529481,date ('2021-05-27 08:14:30'),68.82416416803996,48.098333333333336,34.03750152587891,11.85833371480306
4129,student[58],894304.5121197449,6250430.606571909,date ('2021-05-27 08:14:35'),74.53749884499445,48.047916666666666,34.53541819254557,11.956944253709581
4130,student[58],894296.4952349955,6250408.398147228,date ('2021-05-27 08:14:40'),70.24221954345703,47.97333333333333,33.93333257039388,11.755555555555556
4131,student[58],894289.2846454333,6250385.9187916815,date ('2021-05-27 08:14:45'),62.846665891011554,47.92333333333333,32.45583266417186,11.378750240802765
4132,student[58],894281.8187751288,6250363.519118726,date ('2021-05-27 08:14:50'),69.13333180745443,47.94888888888889,33.729165140787764,11.752777777777778
4133,student[58],894274.3529048242,6250341.119445771,date ('2021-05-27 08:14:55'),76.76805555555555,47.89930555555555,34.727081807454425,11.951388698154025
4134,student[58],894266.909004965,6250318.712495726,date ('2021-05-27 08:15:00'),71.09999752044678,47.9,33.64999961853027,11.75
4135,student[58],894256.775965584,6250302.080513619,date ('2021-05-27 08:15:05'),72.45763736300998,47.85069444444445,33.94805536799961,11.848611492580838
4136,student[58],894240.3360901781,6250302.435428006,date ('2021-05-27 08:15:10'),72.44027625189887,47.87638888888889,33.94611092673408,11.847222603691948
4137,student[58],894224.5720495468,6250307.216729898,date ('2021-05-27 08:15:15'),59.75333258310954,47.90208333333334,32.34416704177856,11.371250236034394
4138,student[58],894209.0967696427,6250313.404903269,date ('2021-05-27 08:15:20'),57.33999866909451,47.92777777777778,32.29333209991455,11.34444482591417
4139,student[58],894193.6214897385,6250319.59307664,date ('2021-05-27 08:15:25'),57.324998670154145,47.953472222222224,32.29166543483734,11.343055937025282
4140,student[58],894177.3177179425,6250323.011945949,date ('2021-05-27 08:15:30'),59.33250017166138,47.97916666666667,32.31250076293945,11.341667048136394
4141,student[58],894161.0431759245,6250326.5903055165,date ('2021-05-27 08:15:35'),60.66513756116231,48.00486111111111,32.41041590372721,11.440277587042914
4142,student[58],894144.8647369868,6250330.594789418,date ('2021-05-27 08:15:40'),60.64944311777751,48.03055555555556,32.40833257039388,11.438888698154026
4143,student[58],894131.6750590489,6250338.647320266,date ('2021-05-27 08:15:45'),57.2649986743927,48.129999999999995,32.2849987745285,11.337500381469727
4144,student[58],894131.1704996342,6250355.110038888,date ('2021-05-27 08:15:50'),57.24999867545234,48.15555555555555,32.283332109451294,11.336111492580837
4145,student[58],894131.4402621395,6250371.774522257,date ('2021-05-27 08:15:55'),57.061529101265805,48.28111111111111,32.35513934824202,11.334722603691949
4146,student[58],894131.7100246449,6250388.439005626,date ('2021-05-27 08:16:00'),56.673333740234376,48.306666666666665,32.25333201090495,11.333333714803059
4147,student[58],894131.9797871502,6250405.103488996,date ('2021-05-27 08:16:05'),56.65861152013143,48.33222222222222,32.25152645640903,11.33194482591417
4148,student[58],894132.2495496555,6250421.767972365,date ('2021-05-27 08:16:10'),56.44388853708903,48.43083333333333,32.34972267680698,11.330555937025283
4149,student[58],894132.5193121608,6250438.432455734,date ('2021-05-27 08:16:15'),58.74791701634725,48.55625,32.366666316986084,11.329167048136393
4150,student[58],894130.0309593708,6250454.607424142,date ('2021-05-27 08:16:20'),58.73277812533908,48.58166666666666,32.36444409688314,11.327778159247504
4151,student[58],894118.4237188767,6250465.591787081,date ('2021-05-27 08:16:25'),57.27236166530185,48.679722222222225,32.44430500136481,11.326389270358616
4152,student[58],894109.0872661439,6250479.310602776,date ('2021-05-27 08:16:30'),57.7575005531311,48.705,32.359999656677246,11.325000381469726
4153,student[58],894099.3564464059,6250492.834350445,date ('2021-05-27 08:16:35'),55.725554662280615,48.83027777777777,32.31305589675903,11.323611492580838
4154,student[58],894089.540350629,6250506.303650293,date ('2021-05-27 08:16:40'),55.71111022101508,48.855555555555554,32.31111145019531,11.322222603691948
4155,student[58],894079.7260808628,6250519.774280817,date ('2021-05-27 08:16:45'),60.52916514078776,48.88083333333333,32.82541622320811,11.520833524068196
4156,student[58],894069.9118110967,6250533.244911342,date ('2021-05-27 08:16:50'),60.513887363009985,48.90611111111111,32.82305511368646,11.519444635179308
4157,student[58],894059.9254109917,6250546.587813117,date ('2021-05-27 08:16:55'),58.38319575521681,49.003194444444446,32.49250021510654,11.418055364820692
4158,student[58],894050.8389163029,6250560.443226633,date ('2021-05-27 08:17:00'),58.36833464304606,49.02833333333333,32.49000021616618,11.416666475931804
4159,student[58],894044.2705077906,6250575.760986878,date ('2021-05-27 08:17:05'),59.22499945428636,49.15347222222222,32.58749869134691,11.415277587042915
4160,student[58],894037.6989152026,6250591.077381614,date ('2021-05-27 08:17:10'),53.638888888888886,49.25,32.37083257039388,11.342500217755635
4161,student[58],894029.1544877776,6250605.347552914,date ('2021-05-27 08:17:15'),59.323751306533815,49.275,32.68250043392182,11.412499809265137
4162,student[58],894020.1620242369,6250619.380135614,date ('2021-05-27 08:17:20'),58.43777821858724,49.300000000000004,32.57999869452583,11.411110920376247
4163,student[58],894011.1695606961,6250633.412718316,date ('2021-05-27 08:17:25'),59.29402908219232,49.325,32.64847254223294,11.409722031487359
4164,student[58],894002.1770971554,6250647.445301016,date ('2021-05-27 08:17:30'),61.76250044504801,49.45,32.94583344459534,11.508333524068197
4165,student[58],893993.1846336145,6250661.477883716,date ('2021-05-27 08:17:35'),61.747083780500624,49.475,32.943194556236264,11.506944635179307
4166,student[58],893984.1997481533,6250675.515318746,date ('2021-05-27 08:17:40'),61.80833485921224,49.57055555555556,33.111111874050565,11.505555746290419
4167,student[58],893975.2175603124,6250689.554481091,date ('2021-05-27 08:17:45'),61.99374847412109,49.66583333333333,33.20833257039388,11.50416685740153
4168,student[58],893960.8893441426,6250696.5878333645,date ('2021-05-27 08:17:50'),64.09000214470757,49.690555555555555,33.305556514528064,11.50277796851264
4169,student[58],893944.2365651854,6250697.268076542,date ('2021-05-27 08:17:55'),64.07500214046902,49.71527777777778,33.30277873410119,11.501389079623753
4170,student[58],893927.5837862282,6250697.94831972,date ('2021-05-27 08:18:00'),65.4299976348877,49.769999999999996,33.300000953674314,11.500000190734863
4171,student[58],893910.931007271,6250698.628562897,date ('2021-05-27 08:18:05'),67.15458379321628,49.79486111111111,33.297223173247446,11.498611301845974
4172,student[58],893894.2782283138,6250699.308806075,date ('2021-05-27 08:18:10'),67.13916712866889,49.81972222222222,33.29444539282057,11.497222412957086
4173,student[58],893878.2060874428,6250702.342363983,date ('2021-05-27 08:18:15'),67.99333462715148,49.84458333333333,33.4612489382426,11.595832951863606
4174,student[58],893868.1455439845,6250715.239984932,date ('2021-05-27 08:18:20'),67.3083307478163,49.93888888888889,33.55833339691162,11.594444062974718
4175,student[58],893858.9636980032,6250729.1493875785,date ('2021-05-27 08:18:25'),67.79291408326891,49.963611111111106,33.65541637208727,11.59305517408583
4176,student[58],893849.7811508877,6250743.058327374,date ('2021-05-27 08:18:30'),71.22333567937216,50.0575,34.321666431427005,11.860833319028218
4177,student[58],893840.7003795597,6250757.020655268,date ('2021-05-27 08:18:35'),71.20722456508213,50.08208333333334,34.31861087481181,11.859305542045169
4178,student[58],893834.4764873225,6250772.481604243,date ('2021-05-27 08:18:40'),88.83111063639323,50.20666666666667,38.98444544474284,12.957777849833171
4179,student[58],893832.6899026105,6250789.063181817,date ('2021-05-27 08:18:45'),77.11875200271606,50.3,37.88124871253967,12.756250262260437
4180,student[58],893840.0812658593,6250811.1697224155,date ('2021-05-27 08:18:50'),96.47416867150201,50.32444444444444,41.34666585922241,13.554722020361158
4181,student[58],893839.5647132264,6250834.7689117985,date ('2021-05-27 08:18:55'),86.06985854042901,50.44888888888889,39.74333285225762,13.184722222222222
4182,student[58],893833.3511090508,6250857.2906476045,date ('2021-05-27 08:19:00'),75.33166465759277,50.47333333333333,38.37166538238525,12.851666657129924
4183,student[58],893818.5259220554,6250875.012625981,date ('2021-05-27 08:19:05'),76.18333333333334,50.56597222222222,37.336665868759155,12.650138767560323
4184,student[58],893796.9378112677,6250883.571084098,date ('2021-05-27 08:19:10'),73.0944455464681,50.59027777777778,37.03333330154419,12.548610912428963
4185,student[58],893773.5663068764,6250881.737106774,date ('2021-05-27 08:19:15'),72.41041514078776,50.614583333333336,37.32999920845032,12.64708321094513
4186,student[58],893753.9074920721,6250879.612128674,date ('2021-05-27 08:19:20'),76.29777772691514,50.638888888888886,38.29444291856554,12.845555549197726
4187,student[58],893738.6839854737,6250897.660104039,date ('2021-05-27 08:19:25'),72.510832256741,50.73083333333334,36.623334365420874,12.444027845064799
4188,student[58],893723.3834011372,6250915.6421696935,date ('2021-05-27 08:19:30'),72.52749843597412,50.855000000000004,36.6875,12.442500066757201
4189,student[58],893707.9179332905,6250933.4832423115,date ('2021-05-27 08:19:35'),68.242363664839,50.87916666666667,36.38402854071723,12.273611492580837
4190,student[58],893692.4524654438,6250951.3243149305,date ('2021-05-27 08:19:40'),72.86333130730523,50.903333333333336,36.88055631849501,12.439444510142009
4191,student[58],893676.9208871301,6250969.107750787,date ('2021-05-27 08:19:45'),73.68041718800863,50.99458333333333,37.04416743914286,12.537916473547618
4192,student[58],893661.8559582108,6250987.269193975,date ('2021-05-27 08:19:50'),66.99611161549886,51.01861111111111,35.940555297003854,12.169444444444444
4193,student[58],893647.3648643944,6251005.908019418,date ('2021-05-27 08:19:55'),77.21624948713514,51.14263888888889,37.60374974674649,12.634860984484355
4194,student[58],893632.6639620146,6251024.384167207,date ('2021-05-27 08:20:00'),79.23333231608073,51.233333333333334,38.00000127156576,12.733333587646484
4195,student[58],893618.7545260658,6251043.453762588,date ('2021-05-27 08:20:05'),77.2172212070889,51.257222222222225,37.69624949561225,12.63180542786916
4196,student[58],893604.6741932541,6251062.393472685,date ('2021-05-27 08:20:10'),75.36833233303494,51.281111111111116,37.25888990826077,12.530277588632371
4197,student[58],893593.5701758006,6251083.230587751,date ('2021-05-27 08:20:15'),85.71500101089478,51.37125,39.455000495910646,13.128749871253968
4198,student[58],893583.2433230891,6251104.444812442,date ('2021-05-27 08:20:20'),77.20277625189887,51.495000000000005,39.11722147199843,12.927222283681234
4199,student[58],893573.7469131211,6251126.061999253,date ('2021-05-27 08:20:25'),85.34861214955647,51.58472222222222,39.113193697399566,12.925694505373636
4200,student[58],893564.2505031531,6251147.679186064,date ('2021-05-27 08:20:30'),76.30499903361003,51.608333333333334,37.40916767120361,12.524166480700176
4201,student[58],893554.7781731712,6251169.306743656,date ('2021-05-27 08:20:35'),82.81763989130656,51.731944444444444,38.47083333333333,12.82263889445199
4202,student[58],893545.5960787778,6251191.059300069,date ('2021-05-27 08:20:40'),79.63888736300999,51.82111111111111,38.06666514078776,12.72111136118571
4203,student[58],893536.837410183,6251212.98087967,date ('2021-05-27 08:20:45'),85.9808313369751,51.84458333333333,39.62791663805644,13.119583201408386
4204,student[58],893528.5159826999,6251235.07699726,date ('2021-05-27 08:20:50'),85.96388689676921,51.86805555555556,39.62361107932197,13.11805542310079
4205,student[58],893520.1945552169,6251257.173114849,date ('2021-05-27 08:20:55'),91.77263690100776,51.991527777777776,40.919306087493894,13.416527835528056
4206,student[58],893515.8345119484,6251280.289642461,date ('2021-05-27 08:21:00'),85.3,52.08,39.7800012588501,13.114999866485595
4207,student[58],893517.7728920233,6251303.688189878,date ('2021-05-27 08:21:05'),85.08333638509114,52.168194444444445,39.57555605040656,13.113472088177998
4208,student[58],893521.054425264,6251327.068972855,date ('2021-05-27 08:21:10'),88.26083342234294,52.19138888888889,40.17111007902357,13.211944691340129
4209,student[58],893524.629320579,6251350.407858051,date ('2021-05-27 08:21:15'),92.17291514078777,52.31458333333333,41.03125103314718,13.410416722297668
4210,student[58],893528.2514727754,6251373.736266845,date ('2021-05-27 08:21:20'),87.6977783203125,52.40222222222222,40.02666770087348,13.208889134724934
4211,student[58],893532.8943075073,6251396.884401041,date ('2021-05-27 08:21:25'),84.88805566363864,52.42527777777778,39.522084368599785,13.107360974947612
4212,student[58],893536.440268084,6251420.209280461,date ('2021-05-27 08:21:30'),82.5433308283488,52.54833333333333,39.11749951044718,12.969999686876934
4213,student[58],893538.727530939,6251443.705194159,date ('2021-05-27 08:21:35'),80.99916459189521,52.63541666666667,38.54888937738207,12.868333592679765
4214,student[58],893540.2816003156,6251467.265105794,date ('2021-05-27 08:21:40'),83.97499805026584,52.72222222222222,39.30833360883925,12.966666354073418
4215,student[58],893541.8356696921,6251490.82501743,date ('2021-05-27 08:21:45'),92.7049991607666,52.78125,41.431250762939456,13.501249825954437
4216,student[58],893543.3897390686,6251514.384929066,date ('2021-05-27 08:21:50'),100.66944597032335,52.867777777777775,44.78999902937147,14.199722464879354
4217,student[58],893549.9677102898,6251536.9538319465,date ('2021-05-27 08:21:55'),100.65139041476779,52.89055555555555,44.78499903149075,14.198194686571757
4218,student[58],893566.1401683491,6251549.866004797,date ('2021-05-27 08:22:00'),82.22000096638997,52.97666666666667,38.153334299723305,12.759999879201253
4219,student[58],893581.7713458231,6251554.700400779,date ('2021-05-27 08:22:05'),82.20416763093736,52.99930555555555,38.148612075381806,12.758333212799496
4220,student[58],893598.1879471445,6251551.838709091,date ('2021-05-27 08:22:10'),56.86416618559095,53.05888888888889,33.9547212600708,11.65666676627265
4221,student[58],893614.4549465799,6251548.210692119,date ('2021-05-27 08:22:15'),53.299582656224565,53.08166666666666,33.55041728814443,11.492083164056142
4222,student[58],893630.7225742645,6251544.585495825,date ('2021-05-27 08:22:20'),53.28722154829237,53.10444444444444,33.54611173205905,11.490555387073092
4223,student[58],893644.1646185418,6251550.680263582,date ('2021-05-27 08:22:25'),51.06388812594943,53.12722222222222,33.241806226306494,11.489027610090044
4224,student[58],893646.5723935696,6251566.055863554,date ('2021-05-27 08:22:30'),51.04999923706055,53.2125,33.23750066757202,11.487499833106995
4225,student[58],893647.6712800225,6251582.686264221,date ('2021-05-27 08:22:35'),51.03611034817166,53.23513888888889,33.23319510883755,11.485972056123945
4226,student[58],893648.7695690256,6251599.316704349,date ('2021-05-27 08:22:40'),51.22222222222222,53.32,33.12888870239258,11.384444491068523
4227,student[58],893649.867570835,6251615.947163447,date ('2021-05-27 08:22:45'),51.40833409627279,53.38041666666667,33.186667903264365,11.382916712760926
4228,student[58],893650.9655726445,6251632.577622545,date ('2021-05-27 08:22:50'),51.394445207383896,53.403055555555554,33.18222345776028,11.381388934453328
4229,student[58],893652.39713274,6251649.170458722,date ('2021-05-27 08:22:55'),51.38055631849501,53.4875,33.177779012256195,11.379861156145731
4230,student[58],893656.455075764,6251665.274618531,date ('2021-05-27 08:23:00'),51.00500011444092,53.571666666666665,33.17333456675212,11.378333377838135
4231,student[58],893662.0235628649,6251680.983076105,date ('2021-05-27 08:23:05'),50.991250117619835,53.594027777777775,33.16889012124803,11.376805599530538
4232,student[58],893667.6520852762,6251696.670571547,date ('2021-05-27 08:23:10'),50.054721164703366,53.716388888888886,32.964444912804495,11.37527782122294
4233,student[58],893673.0618176877,6251712.4345262945,date ('2021-05-27 08:23:15'),50.04124894142151,53.73875,32.96000046730042,11.373750042915344
4234,student[58],893678.429581326,6251728.213147632,date ('2021-05-27 08:23:20'),50.02777671813965,53.82222222222222,32.95555602179633,11.372222264607748
4235,student[58],893683.5429670785,6251744.0752788875,date ('2021-05-27 08:23:25'),50.01430449485779,53.883472222222224,33.01208286815219,11.37069448630015
4236,student[58],893688.5716953039,6251759.965202431,date ('2021-05-27 08:23:30'),49.240000597635905,53.905833333333334,32.84666558901469,11.369166707992553
4237,student[58],893693.6004235293,6251775.855125974,date ('2021-05-27 08:23:35'),49.426666529973346,53.988888888888894,32.80291544066535,11.367638929684956
4238,student[58],893698.6291517548,6251791.745049518,date ('2021-05-27 08:23:40'),49.9133331934611,54.071666666666665,32.798332108391655,11.36611115137736
4239,student[58],893710.1999530117,6251794.770964524,date ('2021-05-27 08:23:45'),49.89999985694885,54.09375,32.79374877611796,11.364583373069763
4240,student[58],893725.9099554326,6251789.205571302,date ('2021-05-27 08:23:50'),49.18666727277968,54.115833333333335,33.18777731789483,11.363055594762166
4241,student[58],893741.6199578535,6251783.640178081,date ('2021-05-27 08:23:55'),47.85305494202508,54.07777777777778,32.983887667126126,11.36152781645457
4242,student[58],893757.3299602744,6251778.074784859,date ('2021-05-27 08:24:00'),47.83999938964844,54.1,32.97999877929688,11.360000038146973
4243,student[70],898793.7625555826,6251612.961169152,date ('2021-05-27 07:35:00'),33.65833409627279,46.291666666666664,27.46666606267293,9.858333269755045
4244,student[70],898766.8301761218,6251645.4506548,date ('2021-05-27 07:35:05'),32.35319399833679,46.300694444444446,27.214305872387357,9.760139000415801
4245,student[70],898768.4993662838,6251661.943196914,date ('2021-05-27 07:35:10'),32.36472177505493,46.30972222222222,27.22027809354994,9.761944556236267
4246,student[70],898766.0515858025,6251678.3840873325,date ('2021-05-27 07:35:15'),32.076250314712524,46.3775,27.126249933242796,9.763750112056732
4247,student[70],898759.0903978636,6251693.436972718,date ('2021-05-27 07:35:20'),31.52889010111491,46.38666666666667,26.932222514682344,9.665555286407471
