ID,name_of_agent,longitude,latitude,buildings_volume,voie_1,voie_2,voie_3,voie_4,voie_5,voie_6,road_0_4_width,road_4_6_width,road_6_8_width,road_8_max_width,distance_to_main_road,bois,foret,haie
838,student[49],897398.26650413,6248063.965886688,9166.23444515721,0.0,199.64191901985947,0.0,0.0,0.0,0.0,148.6987253421073,50.94319367775216,0.0,0.0,501.75502870760164,372.50499998971816,0.0,0.0
839,student[50],898185.0404541118,6245538.256064728,11307.39901230037,0.0,82.4772764344095,0.0,0.0,0.0,0.0,82.4772764344095,0.0,0.0,0.0,664.4192682064971,672.368092284573,33.628829359206804,0.0
840,student[50],898198.8209278757,6245509.585434825,16850.204792896606,0.0,149.35703109986008,0.0,0.0,0.0,0.0,149.3570310998601,0.0,0.0,0.0,695.7420788175514,634.3875787018162,0.0,0.0
841,student[50],898215.3985438258,6245507.864845627,18659.841946898763,0.0,142.74211898325058,0.0,0.0,0.0,0.0,142.74211898325055,0.0,0.0,0.0,701.9431937298907,266.39097253855243,0.0,0.0
842,student[50],898231.976159776,6245506.144256429,19097.509228559145,0.0,149.7341385141645,0.0,0.0,0.0,0.0,149.73413851416453,0.0,0.0,0.0,708.2792550952505,4.874896126231793,0.0,0.0
843,student[50],898248.553775726,6245504.423667232,14753.783361634905,0.0,149.58933403144923,0.0,0.0,0.0,0.0,149.58933403144923,0.0,0.0,0.0,714.6153164596842,0.0,0.0,0.0
844,student[50],898264.8968312556,6245506.922082597,10093.253332980059,33.15604437103709,124.88378628689946,0.0,0.0,0.0,0.0,184.0234193124555,0.0,0.0,0.0,716.8381107099354,0.0,0.0,0.0
845,student[50],898280.6904385587,6245512.227831205,6905.747514374927,53.865803602568604,101.00384632123253,0.0,0.0,0.0,0.0,215.32382314062755,0.0,0.0,0.0,716.347529157966,0.0,0.0,0.0
846,student[50],898295.876684337,6245518.992719318,3514.1923279995276,142.71984793863786,100.73604238873466,0.0,0.0,0.0,0.0,328.80761282540124,0.0,0.0,0.0,714.5862803686211,0.0,0.0,96.19041170871462
847,student[50],898312.115319793,6245522.537147561,3330.6265330069036,201.4321694462815,167.48344352798134,0.0,0.0,0.0,0.0,458.69729508469044,0.0,0.0,0.0,716.2394030530827,0.0,0.0,272.4053183250714
848,student[50],898326.0021364746,6245529.146371257,2143.0667786697795,231.97863154292156,201.11522398144493,0.0,0.0,0.0,0.0,524.5674414499797,0.0,0.0,0.0,714.2505077951681,0.0,0.0,429.34061523101747
849,student[50],898332.8958889623,6245551.598798419,0.0,241.56661187315626,176.94697985680756,0.0,0.0,0.0,0.0,590.8377639620537,0.0,0.0,0.0,695.0322130824467,0.0,0.0,1198.1753144525464
850,student[50],898348.7415121378,6245568.848627724,0.0,243.79965431308008,122.42756247663284,0.0,0.0,0.0,0.0,507.0519100703817,0.0,0.0,0.0,683.6207921515518,0.0,0.0,1554.6484574667272
851,student[50],898367.6088896457,6245583.014592802,203.41189539739818,261.1348452829676,122.18865174777251,0.0,0.0,0.0,0.0,508.66071042609883,0.0,0.0,0.0,676.4944954077118,0.0,0.0,986.4202168619132
852,student[50],898384.49543833,6245599.245435283,1512.0994863581177,271.42864290639375,106.1434510320354,0.0,0.0,0.0,0.0,466.9475543342485,0.0,0.0,0.0,666.7811373062622,0.0,0.0,751.7593905698322
853,student[50],898391.0016246794,6245621.773199204,8448.760926709794,243.09097782903245,124.51469692613158,0.0,0.0,0.0,0.0,421.9103680619352,0.0,0.0,0.0,647.685166208169,0.0,0.0,465.679821321438
854,student[50],898392.0245314386,6245645.325420972,11247.76193140099,245.43719589626983,173.83739310546775,0.0,0.0,0.0,0.0,448.7260626069103,7.728391461712735,0.0,0.0,625.8045789855929,0.0,0.0,19.412596487119703
855,student[50],898396.8639800135,6245668.30887481,11126.256880252859,195.11658919498402,232.2255294586211,0.0,0.0,0.0,0.0,411.5875827779854,30.88332304903299,0.0,0.0,605.8528184919363,0.0,0.0,0.0
856,student[50],898395.1848644475,6245691.860204684,19466.949060086932,138.21550932953036,248.3810744823773,0.0,0.0,0.0,0.0,332.3605786611271,54.236005150780564,0.0,0.0,583.2474559889821,0.0,0.0,0.0
857,student[50],898389.1464744422,6245714.661047506,23190.753454913047,68.13816718031785,280.4712938169528,0.0,0.0,0.0,0.0,270.7913869672259,77.81807403004478,0.0,0.0,559.8040093655518,0.0,0.0,33.304348479527846
858,student[50],898381.9959126505,6245737.157844997,18042.341237172863,23.274204272262356,314.80763442966514,0.0,0.0,0.0,0.0,238.45480991449105,99.6270287874364,0.0,0.0,536.2427439763184,0.0,0.0,697.8133263488579
859,student[50],898374.6058642736,6245759.582647178,12574.454789942756,11.887808881062977,318.1227333946324,0.0,0.0,0.0,0.0,230.46105096475677,99.54949131093865,0.0,0.0,512.6621931994134,0.0,0.0,1110.507995148997
860,student[50],898367.2181203845,6245782.008208579,13655.00497584007,0.0,309.1145156052244,0.0,0.0,0.0,0.0,209.5709737033577,99.54354190186673,0.0,0.0,489.0817660392768,0.0,0.0,1453.1907542081583
861,student[50],898359.8410636315,6245804.4371332815,14139.147556093949,0.0,330.22553342244674,0.0,0.0,0.0,0.0,230.68546913807373,99.54006428437305,0.0,0.0,465.50205913949736,0.0,0.0,1483.5784191928149
862,student[50],898353.1565440565,6245827.08226004,11673.254259727566,0.0,312.11151719238705,0.0,0.0,0.0,0.0,212.57721359895635,99.53430359343064,0.0,0.0,441.97065159290963,185.26475273793835,0.0,1008.2559220003075
863,student[50],898346.47087027,6245849.727045166,8144.376110961232,0.0,275.5509969307564,0.0,0.0,0.0,0.0,176.02014455517357,99.53085237558284,0.0,0.0,418.4391461088994,766.9070256206486,0.0,1010.2659568119446
864,student[50],898339.9548371169,6245872.421013163,7649.596153154859,0.0,285.97094848164136,0.0,0.0,0.0,0.0,186.43948543231073,99.53146304933061,0.0,0.0,394.92299423089605,1203.375141631548,0.0,1087.0933636652737
865,student[50],898333.4934989543,6245895.1308277175,7642.6400711881815,0.0,241.63681705534287,0.0,0.0,0.0,0.0,142.10870865238314,99.52810840295975,0.0,0.0,371.4118027106649,1670.0687674137496,0.0,866.8999057550319
866,student[50],898327.7536249665,6245918.016943537,8675.020123473627,0.0,267.59373697275373,0.0,0.0,0.0,0.0,167.95792114026904,99.63581583248471,0.0,0.0,347.9965618451817,1426.1866881110086,0.0,570.7187554494676
867,student[50],898322.0783991768,6245940.935852327,11055.98058522967,0.0,257.9432395806795,0.0,0.0,0.0,0.0,153.9992781263761,103.94396145430336,0.0,0.0,324.574069013336,626.344818235534,0.0,245.76794027425126
868,student[50],898313.5869371379,6245962.836568403,14341.312887649772,0.0,267.6192042842768,0.0,0.0,0.0,0.0,135.21816114453992,132.40104313973688,0.0,0.0,301.08479370181067,136.5623430755697,0.0,1.0795020339551902
869,student[50],898302.9578304616,6245983.919894971,13964.46443341749,0.0,294.06546511609156,0.0,0.0,0.0,0.0,91.21853037524721,202.84693474084426,0.0,0.0,277.58636350651454,376.5038019182692,0.0,0.0
870,student[50],898292.5064742101,6246005.0879090205,10834.510503515281,0.0,226.33385623761535,0.0,0.0,0.0,0.0,17.05473355700642,209.27912268060896,0.0,0.0,254.07310180278526,1511.7425699745252,0.0,0.0
871,student[50],898305.9661236703,6246018.377815782,9679.66154940709,0.0,264.446711084811,0.0,0.0,0.0,0.0,74.21780910188383,190.22890198292717,0.0,0.0,246.53631120137115,1839.2972533327695,0.0,24.08076819786005
872,student[50],898326.9955292392,6246029.1132068485,9518.770982022057,0.0,263.2490943212768,0.0,0.0,0.0,0.0,74.21780910188383,189.031285219393,0.0,0.0,244.11374504824124,1406.7518486533086,0.0,128.20713060141435
873,student[50],898321.4293753066,6246048.3037497,5643.541901125605,0.0,230.65434917180872,0.0,0.0,0.0,0.0,74.21780910188383,156.43654006992483,0.0,0.0,224.2077179998011,1918.5948126440271,0.0,328.0804984343868
874,student[50],898315.4226132634,6246071.1340751415,3408.994776767203,0.0,190.56036153982487,0.0,0.0,0.0,0.0,74.21780910188383,116.34255243794105,0.0,0.0,200.74819716682978,1697.166399597729,0.0,561.1174115674196
875,student[50],898308.9908298373,6246093.852277752,9144.020272148711,0.0,121.07758838267789,0.0,0.0,0.0,0.0,41.12800496571995,79.94958341695792,0.0,0.0,177.25417815047723,1605.5265868971871,0.0,1007.4572974546221
