ID,name_of_agent,longitude,latitude,time_of_measure,NO2_concentration,predicted_NO2_concentration,O3_concentration,predicted_O3_concentration,PM10_concentration,predicted_PM10_concentration,PM25_concentration,predicted_PM25_concentration
366,worker[145],902699.1576697194,6247431.053682009,date ('2021-05-27 16:09:40'),15.353888765970867,-125.6001793752991,85.34555555555556,0.0,17.593888568878175,0.0,5.980555650922987,0.0
367,worker[145],902695.517566341,6247446.742331743,date ('2021-05-27 16:09:45'),19.00750012397766,-101.83128363540567,85.42625,0.0,17.89125051498413,0.0,6.2812498092651365,0.0
368,worker[145],902696.7424830078,6247463.336631754,date ('2021-05-27 16:09:50'),25.229166666666668,-89.41801805405588,85.42305555555555,0.0,19.004999362097845,0.0,6.765555380450355,0.0
369,worker[145],902714.2361179194,6247474.253974568,date ('2021-05-27 16:09:55'),24.20652765168084,-128.7972415356214,85.4198611111111,0.0,19.169444444444444,0.0,6.682638793521457,0.0
370,worker[145],902732.0839948746,6247480.921748848,date ('2021-05-27 16:10:00'),24.21666653951009,-104.12240747787037,85.41666666666667,0.0,19.166666666666668,0.0,6.683333237965901,0.0
371,worker[145],902739.8365939773,6247466.167936292,date ('2021-05-27 16:10:05'),18.408332951863606,-193.38053801690333,85.41347222222223,0.0,17.597499746746486,0.0,6.284027587042915,0.0
372,worker[145],902748.8035449878,6247452.154409176,date ('2021-05-27 16:10:10'),14.898055426279704,-226.04704699418764,85.32722222222222,0.0,17.461110509766474,0.0,5.884722412957085,0.0
373,worker[145],902758.366438175,6247438.504176516,date ('2021-05-27 16:10:15'),14.905416536331177,-265.7604984196916,85.32416666666667,0.0,17.45833273331324,0.0,5.8854168574015295,0.0
374,worker[145],902767.9293313621,6247424.8539438555,date ('2021-05-27 16:10:20'),13.543888796700372,-213.40058395618195,85.32111111111111,0.0,17.272778060701157,0.0,5.8861113018459745,0.0
375,worker[145],902777.4922245493,6247411.203711196,date ('2021-05-27 16:10:25'),13.450694759686789,-157.9652883911414,85.31805555555556,0.0,17.27013917101754,0.0,5.886805746290419,0.0
376,worker[145],902787.0551177365,6247397.553478536,date ('2021-05-27 16:10:30'),13.457500314712524,-139.23596694570773,85.315,0.0,17.267500281333923,0.0,5.887500190734864,0.0
377,worker[145],902798.1599923427,6247385.53371015,date ('2021-05-27 16:10:35'),13.12902793486913,-83.6238760779406,85.31194444444445,0.0,17.164861178398134,0.0,5.888194635179308,0.0
378,worker[145],902813.3835095696,6247391.7525374,date ('2021-05-27 16:10:40'),13.135555712381999,-4.151775689199031,85.30888888888889,0.0,17.16222229003906,0.0,5.888889079623752,0.0
379,worker[145],902828.223846596,6247399.21025113,date ('2021-05-27 16:10:45'),13.142083489894867,19.65694680225924,85.30583333333334,0.0,17.159583401679992,0.0,5.889583524068197,0.0
380,student[49],897411.9380462115,6248043.052620687,date ('2021-05-27 07:30:00'),43.69999885559082,-57.952818591434095,39.650000000000006,0.0,26.800000190734863,0.0,9.900000095367432,0.0
381,student[49],897395.9000253894,6248070.3706912305,date ('2021-05-27 07:30:05'),47.0202777756585,-76.82534482677707,39.65847222222222,0.0,26.508888891008166,0.0,9.952361396948497,0.0
382,student[49],897395.6323815715,6248086.963787764,date ('2021-05-27 07:30:10'),47.040555551317006,-158.94558344974112,39.66694444444445,0.0,26.51777778201633,0.0,9.954722507794697,0.0
383,student[49],897395.0834947354,6248103.621413676,date ('2021-05-27 07:30:15'),46.86083256403605,-199.74201011014793,39.725833333333334,0.0,26.526666673024494,0.0,9.9570836186409,0.0
384,student[49],897394.5346078995,6248120.279039589,date ('2021-05-27 07:30:20'),46.53055631849501,-233.17594584629697,39.73444444444444,0.0,26.486111874050565,0.0,9.959444729487101,0.0
385,student[49],897393.9857210635,6248136.9366655005,date ('2021-05-27 07:30:25'),46.550695207383896,-203.3984662040489,39.74305555555556,0.0,26.495139651828342,0.0,9.961805840333303,0.0
386,student[49],897393.393066091,6248153.592782778,date ('2021-05-27 07:30:30'),46.069165515899655,-120.9982087878302,39.751666666666665,0.0,27.00416742960612,0.0,9.91500009695689,0.0
387,student[49],897392.7936765441,6248170.248667922,date ('2021-05-27 07:30:35'),46.089026625951135,-36.00505109628553,39.76027777777778,0.0,26.41319482591417,0.0,9.966528062025706,0.0
388,student[49],897392.1942869972,6248186.904553067,date ('2021-05-27 07:30:40'),46.1088877360026,-18.82140358976274,39.76888888888889,0.0,26.42222260369195,0.0,9.968889172871908,0.0
389,student[49],897391.5948974503,6248203.560438211,date ('2021-05-27 07:30:45'),45.92875003814697,-11.44589926681178,39.777499999999996,0.0,27.031250762939454,0.0,9.922500097751618,0.0
390,student[49],897390.8933306757,6248220.211743317,date ('2021-05-27 07:30:50'),48.35694403118558,2.63667414370617,39.8375,0.0,26.640277014838325,0.0,9.97361139456431,0.0
391,student[49],897390.0001284014,6248236.854458463,date ('2021-05-27 07:30:55'),48.3776384724511,12.562247963717036,39.84625,0.0,26.649304792616103,0.0,9.975972505410512,0.0
392,student[49],897389.1069261273,6248253.497173611,date ('2021-05-27 07:31:00'),48.04666779836019,22.801973962591028,39.903333333333336,0.0,26.70666608810425,0.0,9.978333616256714,0.0
393,student[49],897388.2137238532,6248270.139888759,date ('2021-05-27 07:31:05'),46.91180708143446,10.108581312181903,39.911944444444444,0.0,26.66736034817166,0.0,9.980694727102916,0.0
394,student[49],897387.3205215791,6248286.782603906,date ('2021-05-27 07:31:10'),48.63972255918715,12.102583209978889,39.8725,0.0,26.92444462776184,0.0,10.083055265744527,0.0
395,student[49],897386.4266902545,6248303.425285268,date ('2021-05-27 07:31:15'),49.16458376248678,-46.21449170300134,39.88125,0.0,27.033333897590637,0.0,10.085416376590729,0.0
396,student[49],897385.531240001,6248320.067879497,date ('2021-05-27 07:31:20'),48.97110998365614,-37.922868847087926,39.89,0.0,27.042222785949708,0.0,10.08777748743693,0.0
397,student[49],897385.6526401647,6248336.731022191,date ('2021-05-27 07:31:25'),48.98805442916022,-36.40902259431366,39.89875,0.0,27.05111167430878,0.0,10.090138598283131,0.0
398,student[49],897385.8745974334,6248353.396210842,date ('2021-05-27 07:31:30'),50.209999561309814,-40.976536829048044,39.9075,0.0,27.21249923706055,0.0,10.092499709129333,0.0
399,student[49],897386.3189951029,6248370.052452992,date ('2021-05-27 07:31:35'),50.37986034817166,-31.015379702276785,39.96888888888889,0.0,27.168888929155138,0.0,10.094860819975535,0.0
400,student[49],897387.4361295642,6248386.68163783,date ('2021-05-27 07:31:40'),50.39722145928277,-51.19270056488928,39.97777777777778,0.0,27.177777820163303,0.0,10.097221930821737,0.0
401,student[49],897389.1801372597,6248403.22136845,date ('2021-05-27 07:31:45'),49.708750359217326,-56.40298236505703,40.03375,0.0,26.98666684627533,0.0,10.099583041667938,0.0
402,student[49],897392.7588162478,6248419.499293209,date ('2021-05-27 07:31:50'),53.79722374810113,-83.98922367990471,40.042500000000004,0.0,27.54861149258084,0.0,10.248888709810045,0.0
403,student[49],897396.521561232,6248435.7344424715,date ('2021-05-27 07:31:55'),53.81527930365668,-85.11333604500841,40.05125,0.0,27.557639270358614,0.0,10.251110932562087,0.0
404,student[49],897400.4876826018,6248451.922328655,date ('2021-05-27 07:32:00'),60.153334045410155,-62.21379482968379,40.16,0.0,28.16666742960612,0.0,10.453333409627279,0.0
405,student[49],897407.4342525526,6248465.766081973,date ('2021-05-27 07:32:05'),57.07222268316481,-48.465233537528164,40.16875,0.0,28.375694062974716,0.0,10.455555631054771,0.0
406,student[49],897431.0328293741,6248466.5338028185,date ('2021-05-27 07:32:10'),56.7375,-59.493615792748045,40.1775,0.0,28.284721459282768,0.0,10.457777852482266,0.0
407,student[49],897454.6247850361,6248467.484695002,date ('2021-05-27 07:32:15'),56.856248474121095,-76.46849825613857,40.28625,0.0,28.49375,0.0,10.46000007390976,0.0
408,student[49],897478.216740698,6248468.435587185,date ('2021-05-27 07:32:20'),57.175001525878905,-72.18135851550798,40.34111111111111,0.0,28.602778159247503,0.0,10.61611081759135,0.0
409,student[49],897501.80869636,6248469.386479369,date ('2021-05-27 07:32:25'),57.823610348171655,-60.298591761249526,40.349722222222226,0.0,28.757777839236788,0.0,10.61847192843755,0.0
410,student[49],897525.400652022,6248470.337371552,date ('2021-05-27 07:32:30'),58.495834032694496,-73.39012506929278,40.45833333333333,0.0,28.866666078567505,0.0,10.56666668256124,0.0
411,student[49],897548.9740330919,6248471.59318004,date ('2021-05-27 07:32:35'),60.02263771163093,-140.1415740013088,40.51263888888889,0.0,28.92124958568149,0.0,10.56888890531328,0.0
412,student[49],897572.52595301,6248473.050061331,date ('2021-05-27 07:32:40'),62.504442087809245,-191.85205107175676,40.56666666666666,0.0,29.130000347561307,0.0,10.671110990312364,0.0
413,student[49],897595.6142654917,6248477.981565711,date ('2021-05-27 07:32:45'),63.632500139872235,-271.6826265245132,40.62958333333333,0.0,29.084166804949444,0.0,10.673333211739857,0.0
414,student[49],897618.6646841479,6248483.096521007,date ('2021-05-27 07:32:50'),55.913888125949434,-355.5633307785878,40.68333333333333,0.0,28.092777914471096,0.0,10.375555764304266,0.0
415,student[49],897641.7151028041,6248488.211476303,date ('2021-05-27 07:32:55'),57.596526596281265,-382.24486598010395,40.791666666666664,0.0,28.856250246365864,0.0,10.577777796321445,0.0
416,student[49],897664.7217134574,6248493.505787088,date ('2021-05-27 07:33:00'),59.15,-387.8899502276743,40.845,0.0,28.764999866485596,0.0,10.580000019073486,0.0
417,student[49],897687.3479988009,6248500.214885449,date ('2021-05-27 07:33:05'),59.168055555555554,-372.9670012453637,40.85319444444445,0.0,28.773749868075054,0.0,10.582222241825528,0.0
418,student[49],897709.6837940711,6248507.866852388,date ('2021-05-27 07:33:10'),59.18611111111111,-367.29112198821474,40.906111111111116,0.0,28.68250034120348,0.0,10.484444509612189,0.0
419,student[49],897731.9393082416,6248515.752064695,date ('2021-05-27 07:33:15'),53.07166616121928,-295.45667283163306,40.96958333333333,0.0,28.235832993189494,0.0,10.386666878064473,0.0
420,student[49],897754.4539171107,6248522.838349015,date ('2021-05-27 07:33:20'),62.3888905843099,-297.03644572950793,41.02222222222222,0.0,29.84444342719184,0.0,10.888889100816515,0.0
421,student[49],897777.7924036565,6248526.391218504,date ('2021-05-27 07:33:25'),66.84152710172864,-302.6616146282855,41.13027777777778,0.0,30.253055217530992,0.0,10.891111323568555,0.0
422,student[49],897787.8242439011,6248546.83611787,date ('2021-05-27 07:33:30'),52.71166648864746,-220.7736371494248,41.182500000000005,0.0,28.005833927790324,0.0,10.293333164850871,0.0
423,student[49],897798.6542399355,6248567.816960413,date ('2021-05-27 07:33:35'),46.712221977445815,-177.14872181736567,41.19041666666667,0.0,27.058334096272787,0.0,10.095555578337775,0.0
424,student[49],897809.4842359697,6248588.797802956,date ('2021-05-27 07:33:40'),42.42611077626546,-129.9568427858594,41.254444444444445,0.0,27.322777610354954,0.0,10.053889163335164,0.0
425,student[49],897820.3142320041,6248609.778645499,date ('2021-05-27 07:33:45'),43.756250858306885,-101.6346613291966,41.30625,0.0,27.43125021457672,0.0,10.056250274181366,0.0
426,student[49],897831.1442280384,6248630.759488041,date ('2021-05-27 07:33:50'),44.68694497214423,-53.573225777172084,41.314166666666665,0.0,27.539722818798488,0.0,10.058611385027568,0.0
427,student[49],897841.9742240728,6248651.740330583,date ('2021-05-27 07:33:55'),42.322499900394014,-81.10832959283495,41.42208333333333,0.0,27.34819427861108,0.0,10.060972495873768,0.0
428,student[49],897852.4850857556,6248672.882380409,date ('2021-05-27 07:34:00'),42.13999913533529,-110.03548208493042,41.43,0.0,27.456666882832845,0.0,10.06333360671997,0.0
429,student[49],897862.9458090306,6248694.049757112,date ('2021-05-27 07:34:05'),41.28708213700189,-102.83075573462003,41.53791666666667,0.0,27.40833333333333,0.0,10.065694717566172,0.0
430,student[49],897873.4065323055,6248715.2171338145,date ('2021-05-27 07:34:10'),42.01805708143446,-91.68904997284787,41.545833333333334,0.0,27.47361132833693,0.0,10.068055828412374,0.0
431,student[49],897883.8672555804,6248736.384510516,date ('2021-05-27 07:34:15'),42.03541819254557,-93.79480186828455,41.55375,0.0,27.48208355108897,0.0,10.070416939258575,0.0
432,student[49],897894.3279788553,6248757.551887219,date ('2021-05-27 07:34:20'),44.06722189585368,-60.53937617559153,41.60444444444445,0.0,27.176111221313477,0.0,10.115555583106147,0.0
433,student[49],897905.0693630942,6248778.576918648,date ('2021-05-27 07:34:25'),46.171665578418306,-77.13304901302085,41.669583333333335,0.0,27.48430571821001,0.0,10.117777805858188,0.0
434,student[49],897915.7189066106,6248799.645891397,date ('2021-05-27 07:34:30'),51.02749967575073,-93.42207537843235,41.72,0.0,27.89249978065491,0.0,10.219999861717223,0.0
435,student[49],897919.6510516807,6248818.13786974,date ('2021-05-27 07:34:35'),45.793054792616104,-122.90991923898456,41.72777777777778,0.0,27.20069456100464,0.0,10.12222225136227,0.0
436,student[49],897916.4647043806,6248841.532959489,date ('2021-05-27 07:34:40'),41.19111099243164,-95.8678071855277,41.79333333333334,0.0,27.40888866848416,0.0,9.982222112019857,0.0
437,student[49],897913.1303700997,6248864.907387476,date ('2021-05-27 07:34:45'),39.83416622479757,-92.27242821531064,41.80125,0.0,27.21708345413208,0.0,9.984583222866059,0.0
438,student[49],897909.7791592276,6248888.27946384,date ('2021-05-27 07:34:50'),41.38277745776706,-105.82754982654241,41.76722222222222,0.0,27.425277556313407,0.0,9.98694433371226,0.0
439,student[49],897906.4278431067,6248911.651525114,date ('2021-05-27 07:34:55'),41.39972190327114,-109.53286081675945,41.77527777777778,0.0,27.433472000228033,0.0,9.989305444558461,0.0
440,student[49],897903.0765269859,6248935.023586387,date ('2021-05-27 07:35:00'),42.1333335240682,-100.92305258965135,41.78333333333333,0.0,27.44166644414266,0.0,9.991666555404663,0.0
441,student[49],897899.7096487993,6248958.393379641,date ('2021-05-27 07:35:05'),43.52597114245097,-97.8779169798416,41.83291666666667,0.0,27.54986126952701,0.0,10.094028047720592,0.0
442,student[49],897896.2507511007,6248981.749761951,date ('2021-05-27 07:35:10'),41.650556002722844,-53.288868692765796,41.840833333333336,0.0,27.45805533197191,0.0,10.096389158566792,0.0
443,student[49],897892.7918534023,6249005.106144261,date ('2021-05-27 07:35:15'),40.59124937057495,-58.004642889746215,41.9075,0.0,27.36624939441681,0.0,9.998749887943267,0.0
444,student[49],897889.3329557037,6249028.462526571,date ('2021-05-27 07:35:20'),39.74888767666287,-70.16517074353507,41.91555555555556,0.0,27.31555584801568,0.0,10.00111099878947,0.0
445,student[49],897885.8740580053,6249051.81890888,date ('2021-05-27 07:35:25'),42.36041694217258,-89.95010325927902,41.92361111111111,0.0,27.582639045185513,0.0,10.103472491105398,0.0
446,student[49],897882.4151603067,6249075.175291191,date ('2021-05-27 07:35:30'),43.814166355133054,-144.48932329521713,41.990833333333335,0.0,27.690833870569865,0.0,10.105833601951598,0.0
447,student[49],897878.9562626083,6249098.531673501,date ('2021-05-27 07:35:35'),49.124861563576594,-138.83659975084626,41.999027777777776,0.0,27.73972213798099,0.0,10.148888924386766,0.0
448,student[49],897875.1110664486,6249121.822473766,date ('2021-05-27 07:35:40'),46.58722281985813,-116.46263006915908,42.00722222222222,0.0,27.907221613989936,0.0,10.110555823644003,0.0
449,student[49],897871.5530280132,6249145.15181364,date ('2021-05-27 07:35:45'),44.507499090830485,-101.94277330332169,42.075,0.0,27.755833252271017,0.0,10.112916934490205,0.0
450,student[49],897868.6197336845,6249168.580009309,date ('2021-05-27 07:35:50'),43.00555494096544,-91.36111037745343,42.12361111111111,0.0,27.723611646228367,0.0,10.115278045336405,0.0
451,student[49],897865.0191684408,6249191.914885886,date ('2021-05-27 07:35:55'),41.58333485921224,-121.40060746128495,42.13180555555556,0.0,27.571944369210136,0.0,10.01763877471288,0.0
452,student[49],897861.4126752348,6249215.248933428,date ('2021-05-27 07:36:00'),43.400001525878906,-169.8768424260393,42.1,0.0,27.779999923706054,0.0,10.120000267028809,0.0
453,student[49],897857.8061820287,6249238.582980969,date ('2021-05-27 07:36:05'),41.97680540084839,-172.01241376814514,42.208333333333336,0.0,27.84819459915161,0.0,10.12236137787501,0.0
454,student[49],897854.1400811261,6249261.907722788,date ('2021-05-27 07:36:10'),41.99361095428467,-188.30939374388993,42.21666666666667,0.0,27.856389045715332,0.0,10.124722488721211,0.0
455,student[49],897850.5304430716,6249285.241284046,date ('2021-05-27 07:36:15'),42.170833031336464,-156.12046517685593,42.225,0.0,27.804166595141094,0.0,10.127083599567413,0.0
456,student[49],897846.9208050171,6249308.574845305,date ('2021-05-27 07:36:20'),42.90888902876112,-139.4778827994318,42.233333333333334,0.0,27.91222253375583,0.0,10.129444710413615,0.0
457,student[49],897843.4501391685,6249331.929170686,date ('2021-05-27 07:36:25'),43.98680708143446,-95.06088184728286,42.30236111111111,0.0,28.020277314715916,0.0,10.131805821259817,0.0
458,student[49],897840.0867551563,6249355.299496533,date ('2021-05-27 07:36:30'),42.78249877293905,-93.04171468628843,42.35,0.0,27.728333632151287,0.0,10.134166932106018,0.0
459,student[49],897836.7401825261,6249378.672237484,date ('2021-05-27 07:36:35'),42.43861157629225,-106.7186166718692,42.31930555555556,0.0,27.836388823721144,0.0,10.13652804295222,0.0
460,student[49],897833.393609896,6249402.044978434,date ('2021-05-27 07:36:40'),44.53889041476779,-84.18891107590602,42.388888888888886,0.0,28.044443978203667,0.0,10.138889153798422,0.0
461,student[49],897830.0470372658,6249425.417719384,date ('2021-05-27 07:36:45'),46.24000105857849,-69.65023924387019,42.43625,0.0,27.591249680519105,0.0,10.218750190734863,0.0
462,student[49],897826.7004646357,6249448.790460334,date ('2021-05-27 07:36:50'),49.58749923706055,-71.13621861410458,42.444722222222225,0.0,27.937778011957803,0.0,10.220833524068196,0.0
463,student[49],897822.0827181863,6249471.920388617,date ('2021-05-27 07:36:55'),61.029446909162736,-49.61018146352948,42.514722222222225,0.0,30.145555379655626,0.0,10.922916666666667,0.0
464,student[49],897830.574520816,6249489.9508202225,date ('2021-05-27 07:37:00'),54.9,-58.22264049332577,42.52333333333333,0.0,29.376666609446207,0.0,10.624999809265137,0.0
465,student[49],897849.1409562826,6249504.537527937,date ('2021-05-27 07:37:05'),59.34027748637729,-79.25045962693515,42.570138888888884,0.0,29.784722513622707,0.0,10.727083524068197,0.0
466,student[49],897867.2224824562,6249519.717221597,date ('2021-05-27 07:37:10'),63.00500218073527,-67.89863939339071,42.67861111111111,0.0,30.368888743718465,0.0,10.929166666666667,0.0
467,student[49],897885.1650883155,6249535.064757378,date ('2021-05-27 07:37:15'),63.022502183914185,-98.41349702687,42.687083333333334,0.0,30.376666522026063,0.0,10.93125,0.0
468,student[49],897902.9606485182,6249550.570240621,date ('2021-05-27 07:37:20'),65.52666761610243,-123.53091442043036,42.79555555555556,0.0,30.684444257948133,0.0,11.03333371480306,0.0
469,student[49],897917.2049509727,6249569.313084681,date ('2021-05-27 07:37:25'),72.44347184499105,-129.1075971330103,42.90402777777778,0.0,32.454582238197325,0.0,11.497778015666539,0.0
470,student[49],897930.0298864353,6249589.137155316,date ('2021-05-27 07:37:30'),60.52499961853027,-83.45605021555086,42.9125,0.0,29.837499618530273,0.0,10.737500190734863,0.0
471,student[49],897941.9625031514,6249609.462328837,date ('2021-05-27 07:37:35'),58.69138764805264,-33.230135983504766,42.958333333333336,0.0,29.40777763525645,0.0,10.63958314259847,0.0
472,student[49],897952.5147160668,6249630.5112984385,date ('2021-05-27 07:37:40'),68.52388956281874,-40.06082009056823,43.029444444444444,0.0,30.815556229485406,0.0,11.041667048136393,0.0
473,student[49],897959.5074845293,6249653.027260499,date ('2021-05-27 07:37:45'),62.53874875704447,-82.98599262404608,43.03791666666667,0.0,29.960416666666667,0.0,10.843749618530273,0.0
474,student[49],897957.8975649158,6249676.557731721,date ('2021-05-27 07:37:50'),61.59277737935384,-126.0082104161616,43.046388888888885,0.0,29.904999759462143,0.0,10.745833524068196,0.0
475,student[49],897953.2103265404,6249698.883048285,date ('2021-05-27 07:37:55'),70.20485986603632,-144.62993627069508,43.15486111111111,0.0,31.238888687557644,0.0,11.147916475931803,0.0
476,student[49],897942.2337469633,6249719.786547235,date ('2021-05-27 07:38:00'),59.573333740234375,-111.85702479989536,43.163333333333334,0.0,29.846666145324708,0.0,10.750000190734863,0.0
477,student[49],897931.4148979882,6249740.773139974,date ('2021-05-27 07:38:05'),71.86875165833368,-79.84181501741469,43.13527777777778,0.0,31.690972985161675,0.0,11.31555538309945,0.0
478,student[49],897920.596049013,6249761.759732712,date ('2021-05-27 07:38:10'),71.88750166363187,-115.02385361082636,43.14388888888889,0.0,31.698611874050563,0.0,11.317777604526944,0.0
479,student[49],897910.0740608125,6249782.883310695,date ('2021-05-27 07:38:15'),59.78624930381775,-166.49278160491298,43.1525,0.0,29.969999861717223,0.0,10.756250190734864,0.0
480,student[49],897902.5775885256,6249805.184496082,date ('2021-05-27 07:38:20'),70.13333458370633,-246.6532930800363,43.16111111111111,0.0,31.51388888888889,0.0,11.15833314259847,0.0
481,student[49],897903.679730256,6249828.400301647,date ('2021-05-27 07:38:25'),71.31569319301181,-87.50153675450782,43.23375,0.0,31.821527014838324,0.0,11.324444268809424,0.0
482,student[49],897912.8943146906,6249849.734994425,date ('2021-05-27 07:38:30'),65.68499749501547,-53.69104883023842,43.3425,0.0,30.864999373753864,0.0,11.062500381469727,0.0
483,student[49],897930.3480129984,6249865.459931504,date ('2021-05-27 07:38:35'),74.40986252890693,-42.88285538118576,43.386944444444445,0.0,32.501110974947615,0.0,11.528889134195115,0.0
484,student[49],897925.836813163,6249884.8466330245,date ('2021-05-27 07:38:40'),74.42889031304253,-33.56800625630187,43.39555555555555,0.0,32.508888753255206,0.0,11.531111356947157,0.0
485,student[49],897914.9331487919,6249905.789284986,date ('2021-05-27 07:38:45'),63.379164695739746,-8.42912669617748,43.40416666666667,0.0,30.222915410995483,0.0,10.868749618530273,0.0
486,student[49],897904.0158884434,6249926.721689112,date ('2021-05-27 07:38:50'),67.94916612837049,-16.987273870903508,43.3775,0.0,30.995000987582735,0.0,11.07083371480306,0.0
487,student[49],897894.7159527323,6249948.42355685,date ('2021-05-27 07:38:55'),64.4427802933587,-28.97336617627016,43.48625,0.0,30.337639249695673,0.0,10.87291628519694,0.0
488,student[49],897886.4952183013,6249970.5502179405,date ('2021-05-27 07:39:00'),61.96499748229981,-64.10350400429749,43.495000000000005,0.0,30.174999141693114,0.0,10.809999990463258,0.0
489,student[49],897878.4270455455,6249992.74006148,date ('2021-05-27 07:39:05'),69.26805727746752,-73.27513602511571,43.503750000000004,0.0,30.817500231001112,0.0,10.977083333333333,0.0
490,student[49],897870.3588727898,6250014.929905019,date ('2021-05-27 07:39:10'),62.13333506054349,-67.12318904220514,43.577777777777776,0.0,29.924999369515312,0.0,10.813888880941603,0.0
491,student[49],897862.2728176798,6250037.113229088,date ('2021-05-27 07:39:15'),55.353751262029014,-72.6976682326854,43.586666666666666,0.0,29.267083319028217,0.0,10.581250381469726,0.0
492,student[49],897854.1111380013,6250059.268752598,date ('2021-05-27 07:39:20'),65.22888836330837,-167.49914241109465,43.59555555555555,0.0,30.374444813198515,0.0,10.883332951863606,0.0
493,student[49],897845.8714843612,6250081.395493409,date ('2021-05-27 07:39:25'),69.74027603467306,-300.84500020356256,43.670138888888886,0.0,31.047501002417672,0.0,11.085417048136394,0.0
494,student[49],897837.6342757994,6250103.523144957,date ('2021-05-27 07:39:30'),58.836666425069176,-386.51985144244793,43.71333333333333,0.0,29.58916654586792,0.0,10.587500381469727,0.0
495,student[49],897829.3970672376,6250125.650796504,date ('2021-05-27 07:39:35'),69.21041591962178,-309.8635540833659,43.72222222222222,0.0,30.996527274449665,0.0,10.989583333333334,0.0
496,student[49],897821.1598586758,6250147.778448052,date ('2021-05-27 07:39:40'),67.2300005171034,-261.88285453586633,43.797222222222224,0.0,30.60389002694024,0.0,10.89166628519694,0.0
497,student[49],897812.3005000368,6250169.65827829,date ('2021-05-27 07:39:45'),63.982499504089354,-191.66320596301625,43.80625,0.0,30.211250257492065,0.0,10.827499997615813,0.0
498,student[49],897801.9905627513,6250190.839390562,date ('2021-05-27 07:39:50'),64.66583535936144,-125.89540510206349,43.81527777777778,0.0,30.185000128216213,0.0,10.829444442854987,0.0
499,student[49],897788.7009222353,6250210.148359159,date ('2021-05-27 07:39:55'),64.68291869693333,-80.41090921212651,43.824305555555554,0.0,30.192500127686394,0.0,10.83138888809416,0.0
500,student[49],897769.567035772,6250223.83437464,date ('2021-05-27 07:40:00'),59.26666514078776,-60.08179117243763,43.833333333333336,0.0,29.733333587646484,0.0,10.699999809265137,0.0
501,student[49],897749.4759331337,6250236.237284085,date ('2021-05-27 07:40:05'),58.11666514078776,-18.23881182773622,43.80916666666667,0.0,29.740694697697958,0.0,10.70208314259847,0.0
502,student[49],897729.4287104725,6250248.710731936,date ('2021-05-27 07:40:10'),64.56722170511881,40.63456051828982,43.818333333333335,0.0,30.48111162185669,0.0,10.90416628519694,0.0
503,student[49],897709.4230092539,6250261.250926777,date ('2021-05-27 07:40:15'),54.41458409627279,26.54585922935791,43.794583333333335,0.0,29.455417052904764,0.0,10.606250381469726,0.0
504,student[49],897689.4165660882,6250273.789937851,date ('2021-05-27 07:40:20'),58.36666590372721,29.334926174479467,43.903888888888886,0.0,29.962778165605332,0.0,10.70833314259847,0.0
505,student[49],897669.5836186287,6250286.598971236,date ('2021-05-27 07:40:25'),60.94861316680908,-76.2959293867477,43.81319444444444,0.0,30.43750026490953,0.0,10.843055559529198,0.0
506,student[49],897649.3768502751,6250298.800802387,date ('2021-05-27 07:40:30'),62.2999981880188,-216.39259258994807,43.8225,0.0,30.409998846054076,0.0,10.845000004768371,0.0
507,student[49],897629.1455593887,6250310.969927514,date ('2021-05-27 07:40:35'),57.349028046925866,-277.2103494893555,43.79944444444445,0.0,29.85250050491757,0.0,10.746944377157423,0.0
508,student[49],897608.8462266607,6250323.025573038,date ('2021-05-27 07:40:40'),64.06888864305284,-190.15589173621046,43.80888888888889,0.0,30.724445724487303,0.0,10.91666628519694,0.0
509,student[49],897588.3599668404,6250334.76236805,date ('2021-05-27 07:40:45'),64.08583308855692,-95.33345064373252,43.818333333333335,0.0,30.731667947769164,0.0,10.918749618530274,0.0
510,student[49],897567.5055590955,6250345.829652306,date ('2021-05-27 07:40:50'),56.93055656221178,-8.609986054670829,43.895833333333336,0.0,29.83888864517212,0.0,10.752777708901299,0.0
511,student[49],897546.1825149315,6250355.928377253,date ('2021-05-27 07:40:55'),61.983335171805486,-21.894934216817706,43.805416666666666,0.0,30.446109949217902,0.0,10.92291628519694,0.0
512,student[49],897524.4674836526,6250365.198867232,date ('2021-05-27 07:41:00'),55.6266663869222,-22.36825631794323,43.88333333333333,0.0,29.553333854675294,0.0,10.656666866938274,0.0
513,student[49],897502.7524523736,6250374.469357211,date ('2021-05-27 07:41:05'),63.853609021504724,-30.17479546822807,43.793055555555554,0.0,30.46055439048343,0.0,10.927082951863607,0.0
514,student[49],897480.9397387302,6250383.497120489,date ('2021-05-27 07:41:10'),57.43333409627279,-76.17999906728454,43.80277777777778,0.0,29.93638891114129,0.0,10.7605554845598,0.0
515,student[49],897458.7851691141,6250391.6227378305,date ('2021-05-27 07:41:15'),57.581249952316284,-170.66516213677326,43.8125,0.0,30.043750405311584,0.0,10.762499928474426,0.0
516,student[49],897435.8504182698,6250397.233599762,date ('2021-05-27 07:41:20'),61.96666480170356,-205.81528724849517,43.79111111111111,0.0,30.48222105238173,0.0,10.933332951863607,0.0
517,student[49],897412.9156674255,6250402.844461693,date ('2021-05-27 07:41:25'),61.983331463072034,-207.16882023882638,43.80097222222222,0.0,30.489443273014494,0.0,10.93541628519694,0.0
